achitecture,best_epoch,best_val,best_train,training_loss,validation_loss
"(128, 128, 256, 256, 32)",276,0.7056272510363131,0.4912503761778648,"[2151.8985281847713, 227.9266497033719, 8.048025360693297, 4.191628728981582, 3.5796270869562106, 3.1621737626632327, 2.903137685631458, 2.6798840660826473, 2.489340309668184, 2.322245037867619, 2.236380505480457, 2.051592467316724, 1.97092700804731, 1.911207857527966, 1.8549841681709334, 1.729582682540121, 1.6936005928953082, 1.653847649778251, 1.5642054165047048, 1.5331188204345443, 1.5751659278169834, 1.4533651855618475, 1.698026187319533, 1.3952706789129559, 1.3331565726739147, 1.3071302620352874, 1.3177383182669933, 1.235669613494808, 1.2498822840136201, 1.2237458779000856, 1.2053185330451688, 1.1877115445467934, 1.163181751322285, 1.1547382930304275, 1.214165509899864, 1.0924685768978044, 1.0790751815113462, 1.044586896082647, 1.0735787897793507, 1.0424609563320841, 1.0250044780379677, 1.0041544246863452, 1.0396237213999473, 0.9821461066857946, 0.9854528352669074, 0.969972260982917, 0.9679245957606752, 0.9450634201232077, 0.9267606888479205, 0.9252667960724598, 0.9293356506626489, 0.9082638849848638, 0.9169970901346044, 0.8902607879541026, 0.8888466697910947, 0.9530307076218728, 0.8351916078143288, 0.8468228405653007, 0.8795183437947391, 0.8549163537491982, 0.8278830440649265, 0.8426581208209536, 0.8308652022321612, 0.8194341762616502, 0.8224027736941024, 0.8047684816573667, 0.7983071421600446, 0.8468260249044572, 0.7765859768252323, 0.7717150080190448, 0.7826487548793406, 0.7823421648609218, 0.7693126259606853, 0.7897143912871407, 0.7578671452535297, 0.7455076973660678, 0.7549704628592872, 0.9000642934010975, 0.7078052755780052, 0.7169372075924966, 0.7451752399150557, 0.7616582381982988, 0.7282724877876633, 0.7328198586036456, 0.7017025457646389, 0.7244654788431183, 0.7324548489133381, 0.716660527171264, 0.7063958845583381, 0.6896536231583431, 0.750924536629884, 0.6801599369249789, 0.7068726745210545, 0.6815649709739512, 0.6934673260977922, 0.7584273194358074, 0.6689680423820656, 0.6790006712367239, 0.6835308630311855, 0.6708685201725184, 0.661219788662267, 0.6670738117551098, 0.6650151386941795, 0.6668101766139303, 0.6737799063002833, 0.6595945755640665, 0.6570629261527317, 0.6484413993575603, 0.6578428459791329, 0.77060876110308, 0.633270190640928, 0.6257543038657365, 0.643423647773415, 0.6484647036887138, 0.6417260678554965, 0.6422992322903309, 0.636713146146247, 0.6249480263771864, 0.64030090903395, 0.6321793599001241, 0.6273115412909559, 0.6352074038792525, 0.6177638028329822, 0.618492070657537, 0.6233662232604044, 0.6107889334835426, 0.6365067937471761, 0.6701850032982701, 0.5932183666101766, 0.6175392222621471, 0.6219195781171797, 0.6060242833944718, 0.6071153671329204, 0.6166275314164514, 0.5905377117914823, 0.6131145412333319, 0.5952456455859986, 0.60937540831555, 0.5957191227103528, 0.5976039643512786, 0.5978144202487325, 0.6725692389632519, 0.5710753741185685, 0.5775632260534679, 0.6249434795056865, 0.5651092999217453, 0.5698576846898483, 0.6039851660139868, 0.5737308556377142, 0.581797964167405, 0.571846069804095, 0.5784225884964849, 0.5853545232776625, 0.5903261165231025, 0.6384873349511989, 0.5491765738211666, 0.5509856550766746, 0.5557920665938971, 0.5680502879266989, 0.5697396839709277, 0.5694198598226996, 0.579506793221516, 0.5522626562465716, 0.5607464360634757, 0.5536536384496809, 0.5675756901129656, 0.5491483704493179, 0.639039886384287, 0.5369698998599871, 0.54773737213853, 0.5436203391275308, 0.571023192930547, 0.5576734303478766, 0.5549038182414296, 0.5568905361886725, 0.556616231646554, 0.560899655125925, 0.5469239001862696, 0.5492577242905505, 0.5688455106184073, 0.541621004626477, 0.5313605985204786, 0.5417218103886193, 0.5342515349659361, 0.5485228733737043, 0.5388605886555369, 0.55085077027412, 0.5259821913348123, 0.5431579774896168, 0.5581231601748179, 0.5440204057405968, 0.5332387756636796, 0.5411246043626766, 0.5724225341934664, 0.52441708826639, 0.5406933172570968, 0.5306719694121299, 0.52561320623847, 0.5842306787853762, 0.5165403128958671, 0.5220729639166722, 0.5238747578771177, 0.5323582401454652, 0.5478305664078774, 0.5223556154145859, 0.5152725400032309, 0.6102350795635184, 0.5062701505809107, 0.5153377938324817, 0.5198836512736493, 0.5085308773186697, 0.5483040911345759, 0.5106274533732895, 0.5329653709211447, 0.5176580433010106, 0.5126259487643584, 0.5101599874349991, 0.5253688923599235, 0.5234084113059191, 0.5197029627427306, 0.5196458085337325, 0.5129746949645575, 0.5163904282013304, 0.5836805966052314, 0.49100217911434935, 0.5047199167692621, 0.5232493074545139, 0.5066962352317077, 0.5191209458314789, 0.5144905493392337, 0.565236802699216, 0.5070566466508329, 0.5059723342780502, 0.509642470581404, 0.5176399055872626, 0.5166980993083177, 0.516441609672312, 0.49356870263374164, 0.5119248838487067, 0.5097350823662251, 0.4997804820944425, 0.5005345647313354, 0.5119279954281548, 0.495999287690997, 0.5119348120567335, 0.512737948197418, 0.5059550790046262, 0.50778521192223, 0.5211599326106604, 0.48623007586791656, 0.4976083691209656, 0.5022243343725953, 0.5065765081819007, 0.5090553808673386, 0.49617105193512434, 0.5093326085799113, 0.49612205766302464, 0.4941925390520736, 0.500553666087412, 0.495020629162132, 0.5121219360584285, 0.49397951944289353, 0.4932868340316486, 0.5058108738732691, 0.5051551909441292, 0.4924514830044648, 0.5033737442056745, 0.5037283252530538, 0.4925893335280022, 0.49192828245130416, 0.5043845068201406, 0.4822755110141767, 0.49963804442049836, 0.4989167192825821, 0.5024730948322327, 0.4912503761778648, 0.48327444858247237, 0.5012010979774462, 0.49287123105089276, 0.5002275848076748, 0.4843522906642454, 0.4911139480964587, 0.4889027053517829, 0.5008355795455602, 0.48467121491117554, 0.49062439660299084, 0.5044290377282716, 0.4795448841766557, 0.49607927685304715, 0.5458251052409987, 0.4659162799788552, 0.48935049531538466, 0.4889965769034875, 0.4823838754115251, 0.48853388710097917, 0.48306925430368375, 0.48327959940023935, 0.492176877082547, 0.48879927874832024, 0.48754651025700485]","[782.4527164381377, 21.938845887476084, 9.628168164467326, 12.658497391914835, 5.414197775782371, 8.274796675662605, 9.009487268876056, 2.071321438769905, 7.979597422541405, 7.072418237219051, 3.5398467803487974, 28.25412586757115, 5.197066594143303, 3.21241088302768, 5.010484267254265, 13.38122339637912, 10.503114612735047, 12.583227177055514, 7.858893365276103, 6.319268640206785, 4.535026521098857, 10.10535867846742, 3.7115106120401498, 4.401232763212555, 7.215618459545836, 4.6062964517243055, 13.671732542466144, 7.4742832719063275, 6.2235050055445456, 12.86041174129564, 5.926912448844131, 2.7944760079286537, 10.880296999094437, 12.787205267925652, 1.699570361448794, 2.2818822860717773, 10.983540233300657, 8.148136834709012, 5.249817035636124, 8.098259706886447, 3.3032215955306072, 4.879035015495456, 3.283237087483309, 1.3556822891138038, 5.1551269755071525, 6.004223254262184, 2.1733000436607672, 7.04325253136304, 9.41202772880087, 2.759122904466123, 2.2633906517710005, 3.345272407239797, 7.293641713200783, 6.701163311393893, 9.179362725238411, 3.0952251152116426, 3.1668955355274435, 10.805992807660784, 7.886234283447266, 13.573116672282316, 8.813427501795243, 15.584069008729896, 13.371655532291957, 1.9910869659209738, 4.010608514960931, 9.780952132478053, 2.2570734145689983, 5.407123341852305, 5.3320547707226815, 3.418771128265225, 3.29178558077131, 7.749162338217911, 3.151714234935994, 2.679147700874173, 3.2859625743359935, 2.7490331664377328, 8.228726649770932, 1.4069219900637258, 3.254545294508642, 6.298600065464876, 2.766508163238058, 5.041250929540517, 3.295078754425049, 1.8324975176733367, 2.6951806253316453, 3.314979862193672, 4.266542410363956, 5.73682933437581, 2.2429658223171622, 7.22701062474932, 4.192394453652051, 2.8447542068909626, 7.737236509517747, 1.6325989365577698, 2.2363638318314845, 1.3236432866174348, 5.565941075889432, 3.624463820944027, 20.118725114939163, 5.023122067354163, 4.464072534016201, 3.8627382078949286, 24.2540333806252, 1.7994898594155604, 7.931820090936155, 6.887635985199286, 2.0694059887710883, 4.027200664792742, 13.946328202072454, 2.6544844860933265, 0.8480659869252419, 3.574610770965109, 3.4359451581020743, 2.0916366236550465, 3.2375952127028484, 5.759091708124901, 1.9704455818448747, 5.3123803771272, 7.3686487382772015, 2.400276493053047, 3.5257665332482784, 8.145428891084633, 1.8569705522790247, 2.1347127118889166, 1.7246610303314365, 2.6354725458184065, 10.739967657595265, 10.170948612446688, 2.2659307377679005, 2.690977938321172, 8.674411870995346, 5.6148020977876625, 1.72208294454886, 2.391900198800223, 1.9554368111552025, 6.40717432450275, 2.5474646383402297, 3.012628280386633, 2.298584610831981, 2.132111363264979, 2.2728877432492314, 2.5484587197401085, 8.789366527479523, 2.3389726074374453, 8.671543067815353, 2.0392125930104936, 1.7955371104941076, 2.2028057855002734, 6.057376404197848, 1.9432753993540395, 3.2669583705006815, 4.498895190200027, 2.2362113303067734, 10.896529256081095, 2.7832791124071394, 2.4992813626114203, 5.974364640761395, 1.4079291260972315, 5.412002831089254, 2.7557963960024776, 5.016248342942219, 6.687540375456518, 5.974974569009275, 5.108299260236779, 5.038933033845862, 19.338126046316965, 0.9847302309104374, 3.4622775778478507, 5.261775702846293, 1.2466041591702675, 1.9800039979876305, 3.081652427206234, 2.9964682982892406, 4.324839210023685, 2.553331041822628, 3.1039776437136593, 1.3609200180793295, 1.3419907020062816, 1.0726206655405006, 3.3413594401612574, 2.9200801046527163, 8.707824979509626, 1.8714274082865034, 4.181070943267978, 5.078668380270199, 4.069153960870237, 1.799933029680836, 16.465704596772486, 3.898685876204043, 5.563990398329132, 2.2940030073632998, 9.538180360988695, 31.563425414416255, 2.06042159333521, 2.2196847772111696, 1.121704245100216, 2.049582948490065, 8.887241558152802, 4.733314592011121, 2.769213749437916, 3.5039741482053484, 2.4995009558541432, 2.2091081957427825, 0.8214134348898517, 9.012642797158689, 3.0590003655881297, 2.095054025552711, 3.532489161102139, 4.280331562976448, 5.7548540417028935, 6.000919016040101, 4.92658485685076, 1.3220106667401839, 1.3665309268601087, 1.662285724464728, 6.638957665891064, 3.525362554861575, 4.70236899414841, 4.0561027356556485, 6.860330820083618, 1.4497109821864538, 10.41566868217624, 3.0093929937907626, 1.4086644016966527, 1.7656040240307243, 2.2696554466169707, 0.8992609302608334, 4.014644394115526, 2.719601083774956, 1.3430024507094402, 2.6257068867586097, 3.473386528540631, 1.763455112369693, 3.794322974827825, 1.9670791480006005, 6.6270575085464785, 3.736363415815392, 2.2019944385606416, 4.974204603506594, 2.8356456829577077, 2.180609625213, 2.299123223947019, 4.576868641133211, 5.078999412303069, 1.7460388869655377, 3.24262641400707, 2.6835045036004512, 2.736108269010271, 1.7366409496385224, 7.588900444458942, 1.7146505239058514, 2.2008936940407264, 1.0983125737735204, 2.829012987565021, 3.3836177319896463, 0.8486098501147056, 1.9387682700643734, 1.6937082859934594, 3.291013228649996, 7.645104247696546, 1.1170925929838298, 3.730971083349111, 2.631798289260086, 2.573232568040186, 1.6058050369729802, 2.817129891745898, 2.6065067417767582, 3.5710796385395285, 0.8686926285831296, 2.68019683507024, 2.285877464985361, 1.410699800569184, 2.891635070041734, 1.617900939620271, 4.134003802221649, 0.7056272510363131, 2.34148546992516, 1.1867223917221537, 1.7089894924845015, 5.46294532016832, 6.00316215048031, 1.1847092034865399, 1.077528726081459, 1.721432853718193, 4.615534612110683, 3.6839457628678303, 6.674691166196551, 2.5321335889855208, 3.5303627520191427, 1.084297101716606, 3.695889957097112, 1.902503724000892, 4.257404410109228, 1.2466519900730677, 2.5604289088930403, 2.457152692639098, 2.0854650091151803, 1.9471641876259629, 3.305743864604405, 7.016029742299294]"
"(64, 256, 128, 128, 256, 64)",224,0.7422958922629453,0.48644103284446316,"[1647.271464307696, 36.33899936849618, 4.9587636946004405, 4.0124381502604995, 3.509282094219846, 3.059970397048707, 2.794715867243258, 2.5679356152693975, 2.346383865647213, 2.250609353133843, 2.079033393908686, 2.0106784833576086, 1.9284965362700721, 1.827223884503318, 1.732112212935134, 1.6831096836595676, 1.64590119583208, 1.5688881368224803, 1.5325791112256402, 1.5010441958022742, 1.4366037021724845, 1.4212661121756822, 1.3644913774030336, 1.3392827470826072, 1.3035064200628061, 1.2640816222821214, 1.272922464876316, 1.228034206082254, 1.182359296849699, 1.2106203929827346, 1.149138584546533, 1.1185446446666132, 1.1101305760078735, 1.0799302944279912, 1.0881631682892843, 1.0474941444342725, 1.074892093093729, 1.0378370645103194, 1.0067861164931686, 1.0851833956640329, 0.973071625208285, 1.0126246510240948, 0.9520816800266131, 0.9593670208163907, 0.9224309059404541, 0.920596141931818, 0.9207062681244773, 0.8817863715251015, 0.8966576743180164, 0.8989141971313641, 0.8661156045156398, 0.8728595520449173, 0.8606914580885461, 0.8586121678894832, 0.8414259501081278, 0.8476565479554142, 0.8276295309316312, 0.8346356122973836, 0.804448396747294, 0.9301675851366761, 0.8022653449653088, 0.7793498262000166, 0.7812399185761657, 0.7719573840007304, 0.7734985116941259, 0.7608974618038356, 0.7770051007181304, 0.7455010711807711, 0.7446776674943844, 0.7987248182161134, 0.7184335507020202, 0.732812912119669, 0.7428197291117072, 0.7255701072454723, 0.7232008592328385, 0.7027199236470549, 0.7147526429103639, 0.7030051490959454, 0.7114585025725512, 0.6812116082617854, 0.7119442384872284, 0.7042093374623374, 0.6845442122431202, 0.6884772820277426, 0.6822697184598486, 0.6714798098809347, 0.6931170096644227, 0.6625403303131715, 0.666241366844264, 0.6580399116490617, 0.6698757486335246, 0.6497237589443368, 0.652124326960083, 0.6517424777031487, 0.6490318481900451, 0.6503470301695923, 0.6393231323690274, 0.6431846688157191, 0.6476239921425525, 0.633845204277657, 0.6346401599012272, 0.6354260138819785, 0.6099531617655554, 0.6188801521259499, 0.6214189130359407, 0.6241474785631156, 0.6587364655644956, 0.5971388752753417, 0.5928877815519448, 0.603077624404254, 0.6077199880377018, 0.61528800585571, 0.6005958628261184, 0.6035772604068934, 0.5985392591787823, 0.5923534798540759, 0.5961097870128012, 0.6010245040347281, 0.5868583039483384, 0.5949291306144141, 0.5946840204137448, 0.582380107068907, 0.5871681176015813, 0.576915345399453, 0.5807747005806034, 0.57199376207841, 0.5805512494465868, 0.5686633214269753, 0.6100812785251148, 0.5462076587007043, 0.5582482272990057, 0.565362296752691, 0.5673157515447159, 0.5699731887268397, 0.5594589100966274, 0.5762654188278727, 0.5451605314891086, 0.5718501689287583, 0.5537297505296267, 0.5457332604167404, 0.5578003516240603, 0.5373298770602923, 0.5375208086392442, 0.5544670488308179, 0.6201652244021597, 0.5245360782935757, 0.5400545205475934, 0.533232146020093, 0.5478315703969224, 0.5500497859017976, 0.5280404931042382, 0.5303520284279486, 0.5394893778875827, 0.5413781363131379, 0.5276813824089992, 0.5262199962030635, 0.5265096168333624, 0.5323655965385177, 0.5315844016880712, 0.5264860528592228, 0.5313392671437529, 0.5248647783464404, 0.5371885230516817, 0.5261381240021247, 0.5230052140928101, 0.5169571164118145, 0.5150258128485717, 0.5233415170266495, 0.5165905591706502, 0.50730265936347, 0.5021366763508225, 0.5138383553500061, 0.5079587814276264, 0.531785459309579, 0.5083244394794937, 0.5163909940046933, 0.5107095083889294, 0.5133057041040731, 0.5030677295856779, 0.5108289237179718, 0.5110380451562597, 0.5065320357256511, 0.5110842675072341, 0.4953429870502398, 0.5058980666533265, 0.5064862987558454, 0.502162504725082, 0.5098174855163886, 0.49989142878334947, 0.4972224253843262, 0.4993811538940946, 0.4900563413508245, 0.5014448827037226, 0.4897864877974214, 0.5303368643010978, 0.49454143646769694, 0.5003798402617002, 0.49121876832296957, 0.49741628955926775, 0.48438572961587006, 0.4895214470987027, 0.4869506454033792, 0.4803339749811995, 0.4998951453262086, 0.4836950508265229, 0.4930194224717267, 0.4856853686501955, 0.4877003801899694, 0.4879175071965848, 0.48992426891782587, 0.48340216184096396, 0.4680809476608845, 0.49209675915005263, 0.4789884844805465, 0.48333366477991263, 0.47981593026371677, 0.483688245454339, 0.4734025246996657, 0.47727613959703025, 0.4758466580825454, 0.4823608592033929, 0.4852716437921318, 0.479179408702156, 0.48644103284446316, 0.47290635922663043, 0.47471800385481666, 0.4684062203110553, 0.4730911344391494, 0.49217083921340277, 0.4641788141448072, 0.4830085377169686, 0.468256681038658, 0.4681146772783907, 0.4698693884178504, 0.47029128284177685, 0.4593293534949914, 0.47330381537324606, 0.46866636166393555, 0.45589184230437185, 0.46529332725532496, 0.46917434268979624, 0.4578277634475825, 0.4716304761015379, 0.4744366875619747, 0.46686619906702137, 0.4712017511480633, 0.4563447604373318, 0.46416001237157534, 0.4678980865101494, 0.4601690359964577, 0.4681055457993443, 0.4599898508723414, 0.5283760883092067, 0.4472154877291605, 0.4476580996833428, 0.4501730220241894, 0.4608602795381188, 0.46167090023201346, 0.46197752798647873, 0.4503298621027136, 0.46730845505467045, 0.4562077522955928, 0.45454242530536326, 0.4599519570668538, 0.45553971781258695, 0.45842044138528654, 0.4520864201554937, 0.46391808223805736, 0.460592984848055, 0.4542116196624791, 0.4428640279211146, 0.45601021165327, 0.4549763701745946, 0.4469415628530331, 0.44577949488190116, 0.4591426266880708, 0.4525917578441969, 0.4625193480067421, 0.4484172687188757, 0.4471015686908815, 0.4489730730805381, 0.44648164585317496, 0.4631687574961622, 0.4506770560901455, 0.4473629713533139, 0.4517429963313679, 0.45147372855125706, 0.4456721888738552, 0.4473012275358109, 0.4799181406001589, 0.44436531177424193, 0.4454865535812302, 0.4503669953725986, 0.4381919656122639, 0.4384768832733471, 0.4477558527925858, 0.43748446414088227, 0.4400898269690209, 0.4472500896833591, 0.4397145249670005]","[181.4911821326431, 7.440812957530119, 7.987697849468309, 13.296411125027404, 5.090662435609467, 9.80824731320751, 14.360759589136864, 4.59220932454479, 12.639833460048754, 6.042653555772742, 15.027099550986776, 6.602104863341974, 19.2865588519038, 14.497469454395528, 9.628244536263603, 2.288996681875112, 5.22473879736297, 3.8701755538278695, 5.705203703471592, 9.823539889588648, 10.433673479119125, 5.515289233655346, 4.02015525710826, 5.2379647469034, 4.042130382693544, 10.746816644863207, 11.337489789845993, 4.481968733729149, 4.938744486594687, 5.971978284874741, 3.8109349912526658, 3.3326128502281342, 3.8841670946199067, 10.871481214250837, 7.471786440635214, 10.684385494310028, 2.053150959160863, 6.210265368831401, 5.5725356121452485, 7.426915061717131, 12.73830086844308, 4.987379078962365, 4.437777760077496, 14.707102804767842, 2.518009144432691, 3.777571125906341, 3.479617824359816, 2.4199447242581114, 4.285472295722183, 5.163314624708526, 2.3199248411217512, 20.80172990292919, 4.676579840329229, 2.7510289489006508, 11.307545768971346, 3.4234563233901043, 4.700510725683095, 4.135919490639044, 8.34599953281636, 2.5874263461755245, 4.403575313334563, 4.181930551723558, 4.36726576941354, 3.6819101693678875, 1.5755111161543398, 11.36336900749985, 1.8335472625129077, 7.286907570702689, 2.9555928098912143, 1.8370393234856275, 5.572535320204132, 3.840460071758348, 14.73543340332654, 2.5179001920077266, 2.3090765257270967, 2.279427552709774, 1.719420086364357, 3.31243288273714, 4.156410319464547, 5.867010048457554, 2.9645286579521333, 2.1789254302881202, 5.878288424744898, 4.105564085804686, 6.0938557167442475, 1.9801729540435635, 2.6146161458930193, 7.772414134473217, 7.3982431256041234, 7.844038934123759, 4.033120556753509, 3.464606764365216, 1.7974171237069734, 4.761089512280056, 2.0202564730936166, 5.232821722419894, 6.502702143727516, 3.4256526037138335, 4.204239645782782, 4.928617701238515, 3.8521614950530383, 1.6066971786168156, 3.102509844059847, 2.5973388053932966, 2.5540212076537463, 2.2610033628891926, 3.868920182695194, 4.318960493924666, 4.133343239219821, 1.1733506480041815, 2.7946359527354336, 2.5071655864618263, 5.792655901033051, 4.100041776287313, 4.650409255708967, 4.468273559395148, 4.090051176596661, 5.158996771792976, 4.014182993343899, 2.494462417096508, 2.632354641447262, 5.018903532806708, 12.032672882080078, 5.246482036551651, 3.3949933538631516, 4.1568999339123165, 12.228021631435473, 2.607185482978821, 2.828457829903583, 4.527765111047394, 2.183479674008428, 3.854155966213771, 5.149697517862125, 1.4714065121144664, 3.8686355474043865, 3.2356447322028026, 2.2345345944774393, 9.166460202664744, 5.518491336277553, 3.880369325073398, 6.377804284193078, 4.920467868143199, 3.364411118079205, 2.914628491109731, 1.2854896905470867, 2.0992550533645007, 3.913968468198971, 30.89978920683569, 1.9466068221598256, 2.094390327833137, 2.693757229921769, 1.8319162738566497, 17.112915603481994, 5.361612417259995, 3.97610342502594, 3.7659981713003043, 1.3267949831729033, 2.864904625075204, 1.154043273049958, 14.816339376021405, 10.968971340023742, 2.679456881114415, 2.195676251333587, 4.656636014276621, 16.34987312433671, 2.191541721626204, 1.7672226623613008, 5.986144119379472, 1.6139254144259862, 9.008116079836476, 8.705985327156222, 4.146655970690202, 7.990439633933866, 7.079279495745289, 6.009205696534138, 5.566521936533403, 2.889048476608432, 3.850470255832283, 2.16169218627774, 1.3139647257571319, 4.489627208028521, 3.111903489852438, 1.8543304959122016, 2.4844404994225013, 4.668003972695798, 5.573712076459612, 3.1228334125207393, 3.5989966976399326, 3.5888482940440274, 2.8221937369327157, 2.792931483716381, 2.556356578457112, 2.2370622729768557, 1.7585213707417857, 1.9434739217466237, 1.1320249243658416, 10.925301765909, 1.9792513348618332, 10.484633708486752, 3.224034068535785, 1.5853385925292969, 3.126231750663446, 2.6871548136886285, 4.382000713932271, 1.1222811967742687, 2.712331258520788, 4.101433328219822, 2.257495634409846, 2.0311747375799687, 2.367695625947446, 2.0775787769531715, 2.9584140364004643, 1.7623091814469318, 2.1637612812373104, 2.6010578335547936, 3.0564344951084683, 9.054239243877177, 3.7616186385252037, 3.145736711365836, 4.275260574963628, 3.342343101696092, 6.725145203726632, 1.827769590883839, 0.7422958922629453, 4.2363998597981976, 3.017400327993899, 2.463533693430375, 7.735655881920639, 7.974320669563449, 3.2643578320133444, 3.5575142855546913, 7.93061029667757, 2.3396524701799666, 6.459475770288584, 6.84488262448992, 6.141835991217166, 3.4327811173030307, 2.84422830659516, 5.467769077845982, 5.6513393460487835, 1.3999896840173371, 5.302652086530413, 13.628192852954475, 2.3120701142719815, 1.5641976643581779, 5.9510086020644835, 10.119009971618652, 4.969009569713047, 2.3404358917353103, 0.9101348580146322, 3.6611866513077094, 3.214876330628687, 1.358994367171307, 1.8974885940551758, 2.0571684740027605, 1.5507816514190362, 3.132456657837848, 4.206436483227477, 1.1515629741610314, 2.9467793678750795, 1.6413307481882524, 4.615085217417503, 1.2196943662604507, 3.3925080396691145, 4.029891863161204, 3.7216286367299607, 2.9100668892568473, 1.8740066131766961, 2.9171796258614986, 6.930198586716944, 0.9352903603291025, 1.947336615348349, 12.976418563297816, 10.628213960297254, 4.0406255697717475, 3.414758120264326, 1.9648555942944117, 3.565090996878488, 2.6141767088247807, 1.4323326775005885, 2.9142949094577713, 5.6407381563770524, 1.1388898613501568, 6.619669656364286, 2.8865306766665713, 1.4390621769184968, 2.2807577605150184, 12.742786709143191, 4.29584504876818, 1.7516038636772, 1.4893755949273402, 2.0104898494117114, 3.6467639962021186, 1.9172740457009296, 3.5250149770658843, 4.7196254486940346, 1.1485119474177459, 12.767501811591947, 3.2709226462305807, 1.0818450560375137]"
