achitecture,best_epoch,best_val,best_train,training_loss,validation_loss
"(128, 128, 256, 256, 32, 128)",20,4.1607160860178425,1.4899739109751036,"[1193.85932694523, 7.585617335040686, 4.535939410549246, 3.8199159993246554, 3.299351502875284, 2.937297906485027, 2.6680969372815513, 2.538468808715525, 2.295781719128562, 2.1572218291181753, 2.0920789034293374, 1.9604577036305364, 1.88582598200159, 1.7955863938261083, 1.7798581915368263, 1.694063442152108, 1.6109044897678362, 1.5625203990285308, 1.5325621860154794, 1.4899739109751036]","[21.49964540831897, 8.938164088190819, 6.822176256958319, 7.070572220549291, 7.251766978477945, 11.606138900834686, 12.774716386989672, 6.836327533332669, 4.576615761737434, 4.565767838030445, 4.167039277602215, 7.066608934986348, 6.513007202926947, 8.503151616271662, 6.769139109825601, 7.654715980802264, 4.879722677931493, 19.762339767144653, 4.224177871431623, 4.1607160860178425]"
"(128, 128, 256, 256, 64, 32)",16,4.604826236257748,1.7235846594060782,"[2145.433842681781, 223.3617406113834, 7.3559035072283265, 3.9024492693435615, 3.2981124436896003, 2.9873237094510268, 2.7501614123616744, 2.521792553390659, 2.35299006758832, 2.189956997441757, 2.0917000592907677, 2.006308930725775, 1.8519359840603546, 1.8490780088817436, 1.7642160363842874, 1.7235846594060782, 1.627974604990702, 1.5701004200285475, 1.5166715885998854, 1.4703336874101485]","[772.8037999990036, 28.548932854010133, 8.440254391456136, 5.784944115852823, 15.309299254903989, 6.5930377707189445, 4.698770104622354, 9.226500345736135, 5.001204067347001, 10.766455591941366, 4.871641592103607, 11.749959293676882, 18.1166708420734, 5.1021406309945245, 9.162078380584717, 4.604826236257748, 7.2738072580220745, 9.578153941096092, 13.177895867094701, 7.795370252764955]"
"(128, 128, 256, 256, 64, 64)",12,2.975478707527628,1.9157923000257577,"[1639.8240022626753, 33.6841838601235, 4.7294304772313005, 3.8896297057740923, 3.301075691249183, 2.931705079252267, 2.7125422549057876, 2.4258784693120146, 2.206078723971483, 2.1236787490606037, 2.053175685077533, 1.9157923000257577, 1.8391714855536938, 1.7623995615760621, 1.6964859120268057, 1.611978652805463, 1.5795029026113951, 1.5297365969087213, 1.4828132235013856, 1.4455807621297305]","[175.41729969881018, 14.575952938624791, 6.324611654086989, 13.19718430966747, 8.092367191703952, 4.784887990173028, 11.750759767026317, 13.630599216539032, 18.620427190041056, 8.434240662321752, 7.351640535860645, 2.975478707527628, 10.638724404938367, 11.588517120906285, 10.312716766279571, 7.054811599303265, 8.734741045504201, 4.4720357607822026, 5.0003048692430765, 6.511540758366487]"
"(128, 128, 256, 256, 64, 128)",11,3.1909508340212764,1.9831321715494878,"[1192.786302037071, 7.3005487449611275, 4.508084714073641, 3.737764372624906, 3.201774894716525, 2.902507175900152, 2.5618914544785794, 2.3204471659470474, 2.2295912528607627, 2.1007859184744686, 1.9831321715494878, 1.8544748580767705, 1.8323477950112406, 1.6760368755381805, 1.6384758512585915, 1.601458853489981, 1.5053791995748318, 1.4952781675754283, 1.475816465685392, 1.4048354774204945]","[16.004211318736175, 7.760823060055168, 7.927711190009604, 7.347684500168781, 11.60605643720043, 11.953663592435875, 5.009879112243652, 15.949903789831668, 10.036626455735187, 8.323427453333018, 3.1909508340212764, 8.071926593780518, 3.3961818656142877, 8.829483616108798, 12.102690326924227, 4.251616125204126, 10.287775925227574, 4.807407812196381, 15.673756336679263, 13.668608305405597]"
"(128, 128, 256, 256, 128, 32)",20,2.4250607685166963,1.4397253394804987,"[2142.0149979835483, 221.7700950939365, 7.200096667694422, 3.8182125162074727, 3.200647463299444, 2.8477757024548023, 2.608497314078816, 2.4240114223699387, 2.248703183981339, 2.144597614177665, 2.0101636322691987, 1.908110636493045, 1.8426018362023588, 1.7531463584531017, 1.6690912054124818, 1.6263746492420583, 1.5722062061535484, 1.5142345591209854, 1.4895684867588734, 1.4397253394804987]","[754.6721826670121, 25.948075236106405, 4.1140153748648505, 19.53201436023323, 17.434401706773407, 5.70423344203404, 3.280943724573875, 14.394858632768903, 5.215384215724711, 4.8933213122037, 13.157931493253123, 5.328757578012895, 5.116495463312889, 5.472071852002825, 5.107451234545026, 10.047238213675362, 4.788253404656235, 10.99639437149982, 12.540427616664342, 2.4250607685166963]"
"(128, 128, 256, 256, 128, 64)",13,3.589628049305507,1.7843937034357393,"[1648.1312910824233, 35.260775169008014, 4.5753040400517, 3.795984054181356, 3.21390077061485, 2.852790921350117, 2.567043938870045, 2.4680980784358697, 2.292991111709803, 2.114689109946545, 1.9985721836860404, 1.9094559860175244, 1.7843937034357393, 1.6889886940163015, 1.6627204469039578, 1.572394912967096, 1.510546494126998, 1.4936523428684751, 1.4492452674215834, 1.4018211916716297]","[192.75572920818718, 11.25152131489345, 10.049681138019173, 20.482349804469518, 13.029079485912712, 6.811381257310206, 5.5424582812250875, 8.839863412234248, 7.408546958650861, 8.984889448905477, 4.302253263337271, 6.775344381527025, 3.589628049305507, 8.980012504421936, 6.546883782561944, 14.561853632635, 10.762511973478356, 10.06404346349288, 7.366976562811404, 6.797640902655465]"
"(128, 256, 32, 32, 32, 256)",18,1.859291589989954,2.1883231580460842,"[861.7702898008154, 8.415737869796493, 6.350378453663727, 5.23542207120086, 4.55083990775142, 4.1410594453041325, 3.790400584810016, 3.4412461021518816, 3.2101646408150493, 3.0049950662868965, 2.8758477059376255, 2.711811232621081, 2.5576782259111113, 2.464903080015866, 2.3913254119430385, 2.2582869582615617, 2.12451943643264, 2.1883231580460842, 2.000583418807072, 1.9834677977773516]","[13.149966055033158, 8.923148554198596, 11.680706899993273, 5.286929952855012, 5.0628582555420545, 7.098201980396193, 7.836777088593464, 9.606992449079241, 8.102177036051847, 5.893144213423437, 5.239757187512456, 4.699463980538504, 9.28798583089089, 3.886666397659146, 5.324848836782027, 7.979149798957669, 6.557936235350006, 1.859291589989954, 7.709766874507982, 6.920341365191401]"
"(128, 256, 32, 32, 64, 256)",13,3.099933003892704,2.5716345166454815,"[858.7750079390403, 7.994917616773655, 5.913426518033389, 5.10623415229806, 4.496698932571758, 4.0080367656291145, 3.686064303260343, 3.3905783792675828, 3.1847542881016304, 2.9686822177878285, 2.8616722298699164, 2.702886516188056, 2.5716345166454815, 2.4573030916632783, 2.349700026137837, 2.18737114438696, 2.1087184568042776, 2.033746675826584, 2.006623040151542, 1.9590592179553366]","[12.10044728493204, 15.586756102892817, 8.766860533733757, 7.297833501076211, 11.351693114455866, 5.342171469513251, 4.973460387210457, 13.21771948678153, 10.405989111686239, 8.230060338973999, 6.055768932615008, 5.291240356406387, 3.099933003892704, 13.702343240076182, 5.904678422577527, 7.317631200868256, 5.071138800406943, 5.946182032020724, 5.672610273166579, 4.8289846887393875]"
"(128, 256, 32, 32, 128, 256)",19,2.822073072803264,1.7607365491311568,"[858.3372828046345, 8.208251183892814, 6.052031590805662, 5.019168471313581, 4.381165449394166, 3.814912484367553, 3.3512072934768034, 3.1249111908423344, 2.8850077522221413, 2.643081971267249, 2.4566322325032726, 2.353420590106673, 2.285614574457327, 2.168665268993486, 2.0600922747819226, 1.9157746818692205, 1.8675387513244246, 1.8213259301766058, 1.7607365491311568, 1.7028381957400238]","[15.580640208964445, 7.232275417872837, 12.8498181615557, 8.63377681557013, 6.030952040030032, 6.77410474602057, 4.727791581835065, 6.472674593633535, 4.923912432728981, 10.336713255668172, 4.822396691964597, 4.301728139118272, 7.981874315106139, 3.112885594367981, 5.792604159335701, 6.235758328924374, 4.714585722709189, 8.545887548096326, 2.822073072803264, 6.905968296284578]"
"(128, 256, 32, 32, 256, 32)",13,3.417449102109792,2.3080728903022916,"[2153.832893588573, 232.1163969419651, 9.23339499494186, 5.259566792313421, 4.424821455459681, 3.973070047007486, 3.620680427931003, 3.2762619255617076, 2.958710260765544, 2.777774158055736, 2.557176036503806, 2.4732037393441924, 2.3080728903022916, 2.1647898663975407, 2.0514877991193528, 1.965093366522024, 1.9219261586869536, 1.792134780390135, 1.7229470616721456, 1.7056376765883687]","[791.0845449019452, 29.43519284773846, 9.595655626180221, 6.9366989914251835, 5.789442816559149, 10.27878644515057, 7.423149284051389, 5.422659377662503, 4.665182050393552, 8.378583713453644, 7.025648773932944, 6.1431538572116775, 3.417449102109792, 4.167711652055079, 5.826816996749566, 7.239439784264078, 3.6474464596534264, 4.331371307373047, 8.699493622293277, 4.673440865107945]"
"(128, 256, 32, 32, 256, 64)",15,2.780057821955,2.124871355139219,"[1644.7077380843266, 33.3547638458061, 5.697743899721877, 4.84178884824117, 4.150607622252932, 3.7577604002513167, 3.4825747007667274, 3.2435732167192963, 2.9754358859599246, 2.744789863202352, 2.5872494115221896, 2.4157608816648097, 2.430817490551659, 2.176709958988923, 2.124871355139219, 2.001015200549832, 1.9033660884603298, 1.8574070996934373, 1.773948066334947, 1.711074668799651]","[170.83276538459623, 6.545879787328292, 5.032255995030305, 8.745475827431193, 3.7373811322815564, 9.666592228169344, 8.971535852977208, 8.424684339640091, 7.2292007718767435, 8.727283477783203, 14.140104313285983, 13.18843378339495, 3.5350001271890132, 5.5459058382073225, 2.780057821955, 14.426690052966682, 6.0012147280634665, 4.649078283991132, 5.505059514726911, 8.362312433670978]"
"(128, 256, 32, 32, 256, 128)",14,2.218205142994316,2.1324644772265957,"[1196.3626913693442, 8.718172757427576, 5.645741689191608, 4.825188570868847, 4.116776792669459, 3.781472765138125, 3.419229634928351, 3.079404447672717, 2.8931798183606077, 2.665794420025319, 2.531021921572289, 2.443249191304794, 2.2545525835100158, 2.1324644772265957, 2.1054023247936886, 1.9909145943269524, 1.9301875458100008, 1.7872938004505647, 1.7575770063204976, 1.7196069581516773]","[22.69945413239148, 6.545041804410974, 17.690480835583745, 12.914545604160853, 13.855244033190669, 6.403927744651328, 5.49580700543462, 8.292402525337375, 4.381709760549117, 8.913088273028938, 5.6859956322884075, 4.505429973407668, 7.4541275744535485, 2.218205142994316, 4.0715885016382956, 6.705976471608999, 4.541425734150167, 6.0280466712251, 11.47495107261502, 2.933246763385072]"
"(128, 256, 32, 64, 32, 256)",20,2.7755408919587428,1.961967560754023,"[861.2304417720834, 7.7359643324243335, 5.994177156747812, 5.002098050133767, 4.461301377744534, 3.915433905637305, 3.6470325682079157, 3.3659712367768444, 3.091335532879531, 2.926803224865216, 2.7865625797549476, 2.6181812723070825, 2.5463361581437822, 2.403134858106455, 2.2837195819555287, 2.276963459889365, 2.115681480900284, 2.0623372276488423, 2.0018553293063235, 1.961967560754023]","[10.726112180826615, 7.392483034912421, 6.862101160750097, 7.360771232721757, 5.156829795058893, 9.053211343531705, 7.686521924271876, 11.168246901765162, 19.031650212346293, 6.601498049132678, 4.6123727924969735, 5.05539945680268, 5.293176363925545, 4.094969039060632, 14.646940523264359, 6.661613897401459, 3.3414017132350375, 3.4635112893824673, 2.8901280043076496, 2.7755408919587428]"
"(128, 256, 32, 64, 64, 256)",9,3.6067919633826433,2.8728945351569184,"[859.4909895288253, 7.9979750326197845, 5.726763211283939, 4.663757765252436, 4.107350749231714, 3.624605872660909, 3.3098953757541034, 3.0856183101428383, 2.8728945351569184, 2.717135912864824, 2.510470229611055, 2.354255402318718, 2.30969260210877, 2.234648921248313, 2.0634876073288293, 2.026456585516295, 1.9900434707483199, 1.8673745758568738, 1.8237868787485585, 1.7700474849468748]","[12.837170785787155, 8.035473429426855, 12.056704268163564, 5.677124003974759, 7.605105044890423, 4.379481639180865, 8.611916366888552, 6.420197564728406, 3.6067919633826433, 5.728535243443081, 5.201482573334052, 9.191261272041165, 9.719273372572296, 14.401870455060687, 10.359718147589236, 5.921559119711117, 10.751599681620695, 5.97665481178128, 3.779383863721575, 3.6388214413000615]"
"(128, 256, 32, 64, 128, 256)",18,2.8356843943498573,1.767889351974982,"[859.2415570708265, 7.5001903909329535, 5.529301034983786, 4.49200976586586, 3.8933059539946817, 3.4085093114156364, 3.156596609621189, 2.8855521251724037, 2.6889549855892976, 2.5100820133710475, 2.3663658991337364, 2.24260631369785, 2.1444265868205394, 2.065989500969072, 1.9683767203178015, 1.8853571627869676, 1.808939179191546, 1.767889351974982, 1.688868750891181, 1.6448674467778992]","[21.711373990895797, 8.82261745297179, 5.962238491797934, 8.681084915083282, 6.364466725563516, 8.201648181798507, 8.268020089791746, 15.296286359125254, 12.372543218184491, 5.806648526872907, 17.33685760108792, 3.2866824670713775, 8.282741201167203, 4.961453958433502, 5.943889501143475, 4.27396132751387, 8.56429891197049, 2.8356843943498573, 8.053565020463905, 4.870091968653154]"
"(128, 256, 32, 64, 256, 32)",13,5.220250888746612,2.1257333995539174,"[2153.1378303675388, 224.32224623036737, 8.049899353237825, 4.5759212699495215, 3.9068085320031143, 3.495251360742441, 3.2072645372905013, 2.9088658459221817, 2.7212000361074766, 2.5591573768101457, 2.398086883915976, 2.2554908194775196, 2.1257333995539174, 1.9883374412447654, 1.9453470339411625, 1.8281827961625499, 1.8113726311033767, 1.6897542954033689, 1.6501412303510108, 1.5887949644366492]","[795.200989392339, 29.55434075180365, 12.151782532127536, 5.626248009350835, 6.6813497494678105, 8.39776755838978, 8.572254356072873, 7.603986165961441, 7.828005630142835, 7.881017208099365, 7.829092380951862, 7.024318515038003, 5.220250888746612, 10.178372713984276, 9.239803518567767, 8.029176459020498, 8.842796997148163, 5.954444817134312, 5.846200169349204, 7.924835428899648]"
"(128, 256, 32, 64, 256, 64)",18,2.6567925847306544,1.6114423765935453,"[1647.332443983753, 36.78721810146675, 5.453006387163755, 4.423042056232318, 3.802934535669928, 3.3316266767265312, 2.9727979768258312, 2.7429695088708765, 2.598305165157383, 2.3859683975017925, 2.2620452099963937, 2.115628854406572, 2.0591238901205573, 1.9322698175974944, 1.8786158979413723, 1.7429944778600786, 1.6883932621948277, 1.6114423765935453, 1.6245814428937042, 1.5551089166374337]","[186.53628617890027, 10.07621227965063, 8.34996249237839, 6.103516135896955, 8.608687240250257, 4.8573881703980115, 19.28500171583526, 9.759792824180758, 7.3900881835392545, 9.049263209712748, 3.1885684533995025, 15.003905987252994, 10.702362732011444, 3.2040736431978187, 11.184013133146324, 7.925991204320168, 4.629373530952298, 2.6567925847306544, 7.603563727164755, 6.794349514708227]"
"(128, 256, 32, 64, 256, 128)",17,2.2539702313286916,1.7129661145877513,"[1194.1580311034184, 8.560354017967251, 5.392522215707581, 4.323309896206557, 3.703514732191587, 3.2580192387443083, 3.0619748909454434, 2.723398734549478, 2.5469698284808824, 2.3608937736799827, 2.1779817010491103, 2.110830590857852, 1.9592411295681411, 1.8500837597559472, 1.8759879290176062, 1.75936587936371, 1.7129661145877513, 1.5907718325637714, 1.5902438432283368, 1.5314097194270198]","[24.82541169925612, 8.17009374560142, 6.552230100242459, 12.53638286006694, 9.367306631438586, 7.526576295190928, 3.515379759730125, 5.107241868972778, 5.440573507425737, 5.975044192100058, 6.423736499280346, 4.950740580656091, 5.875385084930731, 8.467944159799693, 7.618082236270515, 14.40008020401001, 2.2539702313286916, 4.720297613922431, 6.484957597693619, 3.2612907497250303]"
"(128, 256, 32, 128, 32, 256)",18,3.7813985518046787,1.856327775259745,"[863.065630322566, 7.730013368344008, 5.514514541734472, 4.541051058232174, 3.970599210845461, 3.5970607796626695, 3.3045734702794896, 3.0224836105915194, 2.8397003610250757, 2.700556155493371, 2.4818636923519826, 2.365885704586259, 2.3079812201216767, 2.164822789046816, 2.053160707291483, 1.9864179291958424, 1.9069696375941254, 1.856327775259745, 1.837699923227807, 1.7945419617751623]","[10.288068284793775, 13.02565909405144, 10.059316888147471, 5.36859055441253, 5.6617406825630034, 5.225475340473409, 5.092598900503042, 7.55254069639712, 5.651686254812747, 6.469065705124213, 6.58908613360658, 16.410383857026392, 8.191057214931567, 6.637938499450684, 12.611481238384636, 13.028281844392115, 10.827619591537786, 3.7813985518046787, 15.62283961626948, 16.846182716136077]"
"(128, 256, 32, 128, 64, 256)",8,4.2308690839884235,2.906485798280258,"[861.6309889662117, 7.3535591744996855, 5.289549209694543, 4.399165157843233, 3.74061428781798, 3.4320693235755373, 3.1382909808413837, 2.906485798280258, 2.7706260934760274, 2.4912113911462725, 2.4249372844403108, 2.294214402585035, 2.1512627461935745, 2.0725848689692286, 1.9913276633304948, 1.9120413988523517, 1.8516180123349777, 1.7703632675068912, 1.6905539854937175, 1.6303295008287224]","[12.679427039866544, 7.964531295153559, 11.305081007431964, 6.594761074805747, 5.4878785902140095, 14.294296770679708, 7.730067248247107, 4.2308690839884235, 4.692600683290131, 7.7309976937819505, 9.136004564713458, 7.668531500563329, 12.426413331712995, 11.830989214838768, 9.40180253982544, 15.447128753272855, 11.283487212901212, 4.791663096875561, 5.622304926113206, 6.20726067679269]"
"(128, 256, 32, 128, 128, 256)",13,3.138612657177205,1.99543746366707,"[857.3014581786623, 7.409332480989354, 5.202038574815474, 4.173880364436474, 3.566890247852729, 3.270029557849767, 2.956078395908603, 2.723944739541367, 2.468473948173827, 2.381327613628765, 2.2520241482401597, 2.120873714876663, 1.99543746366707, 1.889229650112278, 1.877338892906328, 1.7820925185026706, 1.7193449380319137, 1.6697657560596966, 1.5998283240846671, 1.5875004437731937]","[12.487063797152771, 10.511794187584702, 8.669151695407166, 7.609731547686518, 8.369501303653328, 13.483272056190335, 3.211545036763561, 20.159383170458735, 7.848536223781352, 4.385855703937764, 12.018088467267095, 9.563555094660545, 3.138612657177205, 6.792829664386049, 10.231760492130201, 3.686758506054781, 5.223152287152349, 12.216684068952288, 7.672216916570858, 7.535199637315711]"
"(128, 256, 32, 128, 256, 32)",14,3.318618436248935,1.7953467238885144,"[2150.560603396749, 210.89470011653617, 7.4564764798026575, 4.192056833002483, 3.515880416548971, 3.1338674289781485, 2.8230143983480738, 2.487254831164363, 2.3339978946082556, 2.1909900911838935, 2.027378867239404, 1.9624363612531937, 1.8297375420254651, 1.7953467238885144, 1.6967529078799304, 1.6575277358869915, 1.5741161517586995, 1.5999441329936526, 1.4597645197169637, 1.4481463081058246]","[776.4472955197704, 19.5584659576416, 10.914189202444893, 5.347370707258886, 7.051650285720825, 5.383023855637531, 5.041059513481295, 13.159832244016686, 6.882608866205021, 12.121994534317327, 5.035416330610003, 6.9275219148519085, 5.129250307472384, 3.318618436248935, 7.338966082553474, 4.425441610569856, 7.480185304369245, 13.479267850214121, 18.101108473174428, 4.381096708531282]"
"(128, 256, 32, 128, 256, 64)",20,3.7894909527837015,1.4958719019190037,"[1647.0807921287008, 33.919940997851725, 5.290302997834311, 4.293979302743732, 3.6531708438513086, 3.1637933349175396, 2.865287895495574, 2.575969654138585, 2.4403913196036435, 2.2115281059473446, 2.1413780802074687, 1.986080977425776, 1.8917498740455532, 1.8240239780239413, 1.7936259060589528, 1.6974836858466216, 1.5926598972292347, 1.5498641222138996, 1.5075657495866457, 1.4958719019190037]","[187.74042184012276, 16.660760237246144, 8.676263960040345, 9.03330894392364, 5.893385794697975, 9.821040095115194, 5.835190802204366, 6.889298473085676, 6.063571822886565, 4.033483035710393, 11.273302370188187, 9.561456213192065, 7.2475897487328975, 8.95310456412179, 12.354475576050428, 11.107300223136434, 5.0487834580090585, 13.575142033246099, 18.33229552483072, 3.7894909527837015]"
