num_hidden_layers,hidden_size,trainable_params,unique_id,seed,normalize_mean,normalize_std,dataset,optimizer,lr,weight_decay,epochs,batch size,best_epoch,best_val,best_train,training_loss,validation_loss,model
1,512,168455,56a23103,42,"[-100.00841522216797, -13.772516250610352, -3.5250420570373535, 6.722433090209961, 16.969905853271484, 27.217388153076172, 37.46486282348633, 47.71233367919922, 57.95980453491211, 0.015065607614815235, 0.021479494869709015, 0.026796936988830566, 0.031686410307884216, 0.03640463575720787, 0.041107647120952606, 0.045905109494924545, 0.05088943988084793, 0.056142471730709076, 0.061742573976516724, 0.06780291348695755, 0.07449024170637131, 0.08204152435064316, 0.09078621864318848, 0.10126032680273056, 0.11454186588525772, 0.1329345852136612, 0.16388744115829468, 0.45809897780418396, 0.02575387991964817, 0.03590930625796318, 0.044412873685359955, 0.05230901390314102, 0.059989944100379944, 0.06767241656780243, 0.07550600171089172, 0.08362741768360138, 0.09217914193868637, 0.10131784528493881, 0.11123297363519669, 0.12217974662780762, 0.13452328741550446, 0.14881408214569092, 0.16596807539463043, 0.1876918524503708, 0.21780508756637573, 0.26846471428871155, 0.7241278290748596, 0.04040595144033432, 0.05596570298075676, 0.06909317523241043, 0.08130162209272385, 0.0931803360581398, 0.10506090521812439, 0.11718554049730301, 0.12976603209972382, 0.14301469922065735, 0.15717168152332306, 0.1725355088710785, 0.18950238823890686, 0.20863386988639832, 0.23078608512878418, 0.2573782801628113, 0.29105547070503235, 0.3377360999584198, 0.41624927520751953, 1.0774779319763184, 0.05237492546439171, 0.07242841273546219, 0.089369036257267, 0.10513002425432205, 0.12046795338392258, 0.13581261038780212, 0.1514759212732315, 0.16772954165935516, 0.18484726548194885, 0.20314036309719086, 0.22299405932426453, 0.24491991102695465, 0.2696441113948822, 0.29827240109443665, 0.33263856172561646, 0.3761600852012634, 0.4364818036556244, 0.5379139184951782, 1.3565845489501953, 0.05606456100940704, 0.07750905305147171, 0.0956282764673233, 0.11248784512281418, 0.12889611721038818, 0.14531254768371582, 0.162070631980896, 0.17946086823940277, 0.19777603447437286, 0.2173493653535843, 0.23859286308288574, 0.2620536983013153, 0.2885092496871948, 0.3191424608230591, 0.35591524839401245, 0.4024837613105774, 0.46702638268470764, 0.5755431056022644, 1.4382119178771973, 0.05202905088663101, 0.07196289300918579, 0.08879834413528442, 0.10446221381425858, 0.11970798671245575, 0.13496029376983643, 0.15052881836891174, 0.16668495535850525, 0.18370090425014496, 0.2018853724002838, 0.22162146866321564, 0.24341794848442078, 0.2679964005947113, 0.2964564859867096, 0.330620676279068, 0.37388575077056885, 0.4338494539260864, 0.5346653461456299, 1.338940978050232, 0.04446675255894661, 0.06161726266145706, 0.07606036961078644, 0.0894927904009819, 0.10256611555814743, 0.11564882099628448, 0.12900076806545258, 0.14285153150558472, 0.15743905305862427, 0.173030823469162, 0.18995225429534912, 0.20863790810108185, 0.22971032559871674, 0.25410962104797363, 0.28339922428131104, 0.32049131393432617, 0.3718997836112976, 0.458334356546402, 1.1561092138290405, 0.03696122765541077, 0.051382698118686676, 0.06351249665021896, 0.07476947456598282, 0.08570799231529236, 0.09664590656757355, 0.1078110784292221, 0.1194004938006401, 0.13160838186740875, 0.14464926719665527, 0.15879596769809723, 0.17441794276237488, 0.19203898310661316, 0.21244430541992188, 0.2369294911623001, 0.26794540882110596, 0.31092560291290283, 0.38319626450538635, 0.9735307693481445, 0.6702080965042114, 6.122106552124023, 11.574002265930176, 17.025903701782227, 22.477798461914062, 27.929698944091797, 33.381591796875, 38.83349609375, 44.28539276123047, 49.7372932434082, 55.189186096191406, 60.64107894897461, 66.09297943115234, 71.54487609863281, 76.99678039550781, 82.44866180419922, 87.90057373046875, 93.35247039794922, 98.80439758300781, 104.25627136230469, 0.833484947681427, 18.575349807739258, 36.31721115112305, 54.05908203125, 71.80093383789062, 89.54277038574219, 107.2846450805664, 125.02653503417969, 142.76837158203125, 160.51025390625, 178.25209045410156, 195.9939727783203, 213.73582458496094, 231.4776611328125, 249.21958923339844, 266.96142578125, 284.7032470703125, 302.4451599121094, 320.1869812011719, 337.9288330078125, 0.9967621564865112, 60.19123840332031, 119.38572692871094, 178.5801544189453, 237.77467346191406, 296.9690856933594, 356.16351318359375, 415.3580322265625, 474.5525817871094, 533.7470092773438, 592.94140625, 652.1358032226562, 711.3304443359375, 770.5247802734375, 829.71923828125, 888.9138793945312, 948.1080322265625, 1007.302734375, 1066.4974365234375, 1125.69189453125, 1.1600393056869507, 156.28697204589844, 311.4139709472656, 466.5409240722656, 621.6678466796875, 776.7947387695312, 931.9218139648438, 1087.048828125, 1242.175537109375, 1397.3026123046875, 1552.4296875, 1707.556640625, 1862.6837158203125, 2017.810302734375, 2172.9375, 2328.064208984375, 2483.191162109375, 2638.31787109375, 2793.4453125, 2948.5712890625, 1.3233164548873901, 306.0986022949219, 610.8738403320312, 915.64892578125, 1220.4241943359375, 1525.199462890625, 1829.9752197265625, 2134.75048828125, 2439.525634765625, 2744.300537109375, 3049.075927734375, 3353.8505859375, 3658.626708984375, 3963.402587890625, 4268.17626953125, 4572.95263671875, 4877.72705078125, 5182.50244140625, 5487.2783203125, 5792.0537109375, 1.4865936040878296, 484.62640380859375, 967.7662963867188, 1450.906005859375, 1934.045654296875, 2417.18603515625, 2900.325439453125, 3383.4658203125, 3866.60546875, 4349.74462890625, 4832.88427734375, 5316.02490234375, 5799.16357421875, 6282.3037109375, 6765.4453125, 7248.583984375, 7731.7236328125, 8214.86328125, 8698.0029296875, 9181.142578125, 1.649870753288269, 654.7114868164062, 1307.773193359375, 1960.8348388671875, 2613.89599609375, 3266.957275390625, 3920.01904296875, 4573.08154296875, 5226.142578125, 5879.20458984375, 6532.26611328125, 7185.32763671875, 7838.39013671875, 8491.451171875, 9144.5126953125, 9797.5751953125, 10450.63671875, 11103.6962890625, 11756.759765625, 12409.8212890625, 1.8131481409072876, 791.80712890625, 1581.8011474609375, 2371.794677734375, 3161.788330078125, 3951.782958984375, 4741.77685546875, 5531.77099609375, 6321.763671875, 7111.75927734375, 7901.75390625, 8691.7451171875, 9481.7412109375, 10271.7333984375, 11061.724609375, 11851.7216796875, 12641.71484375, 13431.7080078125, 14221.701171875, 15011.6962890625]","[23.377843856811523, 17.975482940673828, 18.093658447265625, 18.317615509033203, 18.64354133605957, 19.06620979309082, 19.579355239868164, 20.176076889038086, 20.849197387695312, 0.023562254384160042, 0.031290579587221146, 0.03766624629497528, 0.04351925104856491, 0.04916893690824509, 0.05478762090206146, 0.06049685925245285, 0.06639928370714188, 0.0726035013794899, 0.0792398527264595, 0.0864555612206459, 0.09443625062704086, 0.1034444123506546, 0.11389957368373871, 0.12649774551391602, 0.1424940824508667, 0.16475909948349, 0.20235088467597961, 0.471185564994812, 0.030517999082803726, 0.040074534714221954, 0.04785529896616936, 0.054921459406614304, 0.06168695539236069, 0.06838241219520569, 0.07517323642969131, 0.0821927860379219, 0.08956724405288696, 0.0974394828081131, 0.10598696768283844, 0.11544027179479599, 0.12612228095531464, 0.13852760195732117, 0.15347328782081604, 0.1724819839000702, 0.19896061718463898, 0.2437429279088974, 0.5573156476020813, 0.043088819831609726, 0.0562344528734684, 0.06682929396629333, 0.07640480250120163, 0.08554837852716446, 0.09458272904157639, 0.10372753441333771, 0.11316453665494919, 0.12307203561067581, 0.1336463987827301, 0.1451244354248047, 0.1578173190355301, 0.17216448485851288, 0.18883182108402252, 0.20892244577407837, 0.2344914674758911, 0.2701365649700165, 0.3304741084575653, 0.7381870150566101, 0.05399935692548752, 0.07032500207424164, 0.08344732969999313, 0.09528997540473938, 0.10658819228410721, 0.11774220317602158, 0.12902560830116272, 0.14066608250141144, 0.15288503468036652, 0.16592495143413544, 0.18007928133010864, 0.19573330879211426, 0.21342997252941132, 0.2339927703142166, 0.25878509879112244, 0.29034677147865295, 0.3343586027622223, 0.40887197852134705, 0.8971096873283386, 0.05925045162439346, 0.07727537304162979, 0.0917944684624672, 0.10491678863763809, 0.11744923144578934, 0.12983153760433197, 0.14236515760421753, 0.15530137717723846, 0.16888515651226044, 0.1833849400281906, 0.19912630319595337, 0.21653702855110168, 0.23621979355812073, 0.2590892016887665, 0.2866595685482025, 0.32175156474113464, 0.3706732988357544, 0.45346206426620483, 0.9892184734344482, 0.059813812375068665, 0.07834380120038986, 0.09335785359144211, 0.10697896778583527, 0.12002101540565491, 0.1329324096441269, 0.14602132141590118, 0.15954408049583435, 0.17375318706035614, 0.18892744183540344, 0.20540471374988556, 0.22362974286079407, 0.24423064291477203, 0.2681601643562317, 0.2969968616962433, 0.33368054032325745, 0.38478535413742065, 0.47118833661079407, 1.0314618349075317, 0.057492099702358246, 0.0756274089217186, 0.09042882174253464, 0.10391046106815338, 0.11685258150100708, 0.12968485057353973, 0.1427115797996521, 0.15618665516376495, 0.17035451531410217, 0.1854877769947052, 0.20192350447177887, 0.22010394930839539, 0.24064931273460388, 0.2645077407360077, 0.2932461202144623, 0.32978466153144836, 0.3806527256965637, 0.46658551692962646, 1.031800389289856, 0.054215699434280396, 0.07154613733291626, 0.08575210720300674, 0.09873993694782257, 0.11124227941036224, 0.12366079539060593, 0.1362770050764084, 0.14932936429977417, 0.16305646300315857, 0.17772792279720306, 0.19366760551929474, 0.21129760146141052, 0.23121502995491028, 0.25433701276779175, 0.2821860611438751, 0.3175731599330902, 0.36681967973709106, 0.4499652683734894, 1.0076195001602173, 5.238358020782471, 13.614049911499023, 24.816436767578125, 36.31776428222656, 47.90319061279297, 59.52362823486328, 71.16193389892578, 82.81056213378906, 94.46570587158203, 106.12521362304688, 117.78779602050781, 129.45260620117188, 141.11911010742188, 152.7869110107422, 164.4557342529297, 176.1253662109375, 187.79568481445312, 199.46653747558594, 211.13784790039062, 222.80955505371094, 6.596851825714111, 34.90859603881836, 68.01708984375, 101.32453155517578, 134.68341064453125, 168.06309509277344, 201.45323181152344, 234.84938049316406, 268.2492980957031, 301.6517028808594, 335.055908203125, 368.46136474609375, 401.8677673339844, 435.2749328613281, 468.68267822265625, 502.09088134765625, 535.49951171875, 568.9083862304688, 602.3175659179688, 635.7269287109375, 7.981977939605713, 89.32158660888672, 177.46337890625, 265.72247314453125, 354.0111083984375, 442.3116455078125, 530.6181030273438, 618.927978515625, 707.239990234375, 795.5534057617188, 883.8677978515625, 972.1829223632812, 1060.49853515625, 1148.814697265625, 1237.131103515625, 1325.44775390625, 1413.7646484375, 1502.0816650390625, 1590.39892578125, 1678.7161865234375, 9.38194751739502, 165.4395294189453, 330.0148010253906, 494.6783142089844, 659.3639526367188, 824.0584106445312, 988.7573852539062, 1153.4588623046875, 1318.161865234375, 1482.865966796875, 1647.57080078125, 1812.2762451171875, 1976.98193359375, 2141.68798828125, 2306.39453125, 2471.10107421875, 2635.8076171875, 2800.514404296875, 2965.221435546875, 3129.928466796875, 10.790985107421875, 217.73965454101562, 434.764404296875, 651.8780517578125, 869.0140380859375, 1086.158935546875, 1303.3082275390625, 1520.4600830078125, 1737.613525390625, 1954.76806640625, 2171.92333984375, 2389.0791015625, 2606.2353515625, 2823.391845703125, 3040.548828125, 3257.705810546875, 3474.86279296875, 3692.02001953125, 3909.177490234375, 4126.3349609375, 12.205950736999512, 224.4063720703125, 448.230224609375, 672.1646118164062, 896.126708984375, 1120.0999755859375, 1344.07861328125, 1568.060546875, 1792.04443359375, 2016.029541015625, 2240.015625, 2464.00244140625, 2687.98974609375, 2911.9775390625, 3135.96533203125, 3359.95361328125, 3583.942138671875, 3807.9306640625, 4031.91943359375, 4255.908203125, 13.62499713897705, 201.76708984375, 403.1142272949219, 604.61474609375, 806.1536865234375, 1007.7079467773438, 1209.2698974609375, 1410.836181640625, 1612.4052734375, 1813.9761962890625, 2015.54833984375, 2217.12158203125, 2418.6953125, 2620.26953125, 2821.844482421875, 3023.41943359375, 3224.994873046875, 3426.570556640625, 3628.146240234375, 3829.72216796875, 15.04697036743164, 184.50633239746094, 368.73828125, 553.1748657226562, 737.66259765625, 922.1707763671875, 1106.689208984375, 1291.21337890625, 1475.7413330078125, 1660.2716064453125, 1844.8037109375, 2029.3369140625, 2213.87109375, 2398.406005859375, 2582.94140625, 2767.477294921875, 2952.013671875, 3136.55029296875, 3321.087158203125, 3505.624267578125]","(2000000, 321)",Adam,0.001,0.0001,300,1024,288,2.686375671503495,3.6927518491344204,"[315.00069514122504, 19.72613558378713, 15.324218562964735, 12.065942436970513, 10.62509927256354, 9.888738491411868, 9.358003103013697, 8.986186551379747, 8.683415601479597, 8.422643109128392, 8.258762651733283, 7.970472989154273, 7.896718288033173, 7.661280795161066, 7.61302169977591, 7.429811105902853, 7.394112104742692, 7.180012178832087, 7.180898094228629, 7.0359406869473125, 6.978059559546668, 6.907765324773459, 6.840930659452389, 6.737844963268987, 6.64353320516389, 6.5385124048796195, 6.615641505810721, 6.468221495377606, 6.406341772141127, 6.37584362024891, 6.324646917396579, 6.262129280587723, 6.212725472090574, 6.113095346966694, 6.106800597289513, 6.104484884646432, 6.007871319764647, 5.967744942882965, 5.979387238621712, 5.949630335744085, 5.888845281097396, 5.853161671552165, 5.789136164147278, 5.755772384333199, 5.830036786481224, 5.66438567728318, 5.61871128696306, 5.733071195925104, 5.594889286648611, 5.606221838886368, 5.559828388408341, 5.525503704260135, 5.51499050829945, 5.557833956618762, 5.437654183727914, 5.422439839048632, 5.4311213580698805, 5.391511227935553, 5.329831275960495, 5.303065175640172, 5.297586083797546, 5.329804639235653, 5.259327881166647, 5.187577260465457, 5.238639417393454, 5.2397109044009245, 5.109584965967927, 5.1582853539750495, 5.145738402702685, 5.160907762574738, 5.1457696671372855, 5.097509485251945, 5.075140414438371, 5.04691375676414, 5.021283316329636, 5.021733522672077, 4.971077874302864, 5.003992023781456, 4.966396334099358, 4.940078873058845, 4.965373975706512, 4.9021481880597, 4.890837988077567, 4.917047693554697, 4.867599592897399, 4.894342568285507, 4.876631466736054, 4.839921880770346, 4.825033629891173, 4.76220359987226, 4.7969340050014955, 4.735394859750723, 4.744466671784377, 4.740982516572394, 4.756937359299125, 4.718942478170683, 4.685857371651921, 4.722292314572581, 4.709867026528408, 4.684732705868524, 4.67071926709393, 4.6880226551458755, 4.668647145145926, 4.677146661384352, 4.619560131995843, 4.594104835827803, 4.634169556200504, 4.65002057868345, 4.488760046917816, 4.592453661021487, 4.54397593464317, 4.576178519633309, 4.508507902637638, 4.560702110929736, 4.49121822519549, 4.500277198979567, 4.5212318276793795, 4.474325014984813, 4.530543617261895, 4.443498420304265, 4.492847775462373, 4.40221364847545, 4.475191444030096, 4.427062485238602, 4.539688732218126, 4.418619089599313, 4.404722288250923, 4.388002902654739, 4.438418888069433, 4.41027957201004, 4.371281730332251, 4.369846500070958, 4.430032067257782, 4.38100223962603, 4.357018886198258, 4.337346287893838, 4.2950679117749475, 4.368377617463984, 4.292615539811808, 4.375831318441136, 4.272461431807485, 4.312420028165497, 4.321090253005767, 4.23648212464719, 4.29716248527683, 4.3229649741331055, 4.248256465741273, 4.2803193911396225, 4.255055455169801, 4.277528129004199, 4.208218809345673, 4.219948585305748, 4.202223420656961, 4.249253261834383, 4.185634067089393, 4.2335876254686, 4.189134423460426, 4.196803457007326, 4.19917924368176, 4.216103467576462, 4.190447882331651, 4.1910746309520865, 4.15907768969392, 4.176507419553296, 4.172367152982745, 4.188729598219025, 4.1294600698968456, 4.124951169023226, 4.146102456183269, 4.152138831415053, 4.085489581499634, 4.137140755894883, 4.081045563236393, 4.107372592106976, 4.140811834869714, 4.057369259796266, 4.053257950934871, 4.105665092067472, 4.044967052494657, 4.0578097510954425, 4.04361019964362, 4.078081455723993, 4.043940907922284, 4.029576737305214, 4.073515649884939, 4.00430105331129, 4.023591611405899, 4.048405652159247, 4.037450849624543, 4.050945480065099, 4.051539828551227, 4.018458878428771, 4.042141487757707, 3.970071458097162, 4.02805601766911, 4.007074943775761, 3.9887963649013947, 4.035835931270287, 4.030096059343938, 3.960547313479514, 3.9590664571472285, 3.9942481503661336, 3.96642085344627, 3.914302156403147, 3.9701476192166067, 4.0153444954033555, 3.954848384291961, 3.9452999419179458, 3.9738084135641314, 3.9638837064648498, 3.9826549253073233, 3.8917625112266374, 3.984683279975735, 3.92428510276408, 3.94935501495312, 3.9860381734525334, 3.9120644459436678, 3.91002966078191, 3.9162087828434746, 3.9457762403220964, 3.924048559033665, 3.9156724874829423, 3.9179047387221764, 3.9191787790121704, 3.9321865953248123, 3.840166878854406, 3.9226678557180126, 3.909266442702762, 3.8819649437892028, 3.8424065655161597, 3.8709054328501225, 3.893071280214293, 3.8631304084997753, 3.8029805130228915, 3.8649993147058734, 3.882815988027844, 3.8599485862871696, 3.8526809327304363, 3.854125022631267, 3.830849070744268, 3.781830239784101, 3.8159588007577536, 3.819538338559455, 3.797658187176647, 3.798454960872387, 3.8274865380391994, 3.8329539301580398, 3.821657510923928, 3.8393924455961277, 3.832962334541411, 3.771530868549799, 3.79906193783571, 3.825244718070688, 3.758118954326572, 3.809020751380715, 3.7595078020260253, 3.799995594625843, 3.824895126038584, 3.7483247229508283, 3.803707154917306, 3.770629754868047, 3.8009251858396778, 3.7379217701482363, 3.7410182173139064, 3.8148903885278207, 3.8148477944577563, 3.70879746716598, 3.747177669971154, 3.697908033456268, 3.7465392647889155, 3.78105562231664, 3.701877061406086, 3.787114241642171, 3.7218960770245255, 3.7769305021341504, 3.681035159348414, 3.70589176770942, 3.679986495653103, 3.7094961619325755, 3.694214105862996, 3.659350828492436, 3.725602767076986, 3.6524923215138503, 3.759027503302385, 3.704860943787057, 3.6904592189038623, 3.6630254775799553, 3.6927518491344204, 3.6853042918032615, 3.6754505861679028, 3.671526010180342, 3.686616255163119, 3.661530725144107, 3.676609703949813, 3.6791837609790523, 3.6219716191548725, 3.71941172074655, 3.644092273224017, 3.6545818579094163, 3.631424330046465]","[21.274674357200155, 17.777422068070393, 15.440124064075704, 11.467095530762965, 9.342991128259776, 9.429273255017339, 12.408898791488337, 8.252922101896637, 9.199071212690704, 7.668602291418582, 8.170906431820928, 7.514290118704037, 7.830534920400503, 7.3446457094075726, 6.505361702977394, 7.162207807813372, 6.4887440593875185, 8.304952091100265, 7.068422020698081, 6.960545656632404, 6.2741541375919265, 7.50664098895326, 6.611399747887436, 7.978983066519913, 6.687475034168789, 6.604576928274972, 6.015695854109161, 7.2948921894540595, 5.490817172186715, 5.963134006578095, 5.506847284278091, 5.514578104019165, 7.466208618514392, 4.69130518728373, 5.121076491414284, 5.781950624621644, 6.054461844113408, 5.8633736347665595, 5.557655426920677, 5.460342416957933, 6.031202009746006, 6.0606328711217765, 8.924074202167745, 5.065658291991876, 5.666543206390069, 5.260807431474024, 4.397594984696836, 5.470359412991271, 4.856335693476152, 5.0377302607711485, 6.806912105910632, 4.605052962595103, 4.833943011809368, 4.5707612572884075, 4.229741816618005, 5.150178169717594, 5.150516295919613, 7.142191176511804, 4.1543170165042484, 8.596574535175245, 7.3335742609841486, 4.900806894107741, 4.7566260561651115, 4.292638357804746, 4.412389020530545, 8.549386194774083, 5.334927792451819, 5.608569772876039, 5.048867863051745, 8.04517212692572, 5.103372578718225, 6.871605187046285, 4.794443996585145, 4.384538431556857, 4.086174906516562, 4.407461385337674, 5.8098331616849315, 3.9784864308882733, 4.982731848346944, 5.078306631166107, 4.816778513849998, 4.062473165745637, 5.134025286655037, 5.377808619518669, 5.792312471234069, 5.363290066621741, 5.212248417795921, 3.7527149672410927, 5.4094100533699505, 6.480753275812889, 4.082548761854366, 8.491926762522484, 5.186109319025157, 4.16935184537148, 3.7598427047534866, 4.612738468209091, 4.5010804424480515, 3.4811701433999196, 4.594439701158173, 4.771727233516927, 3.8122565040783005, 4.3279096885603305, 4.042115335561792, 4.523508706871344, 6.33655503817967, 7.367078897904377, 8.986292746602272, 3.734195186167347, 3.5409139370431704, 5.225040440656701, 3.9778098841102754, 6.846363933718934, 6.497224126543317, 5.354838921099293, 4.440013143481041, 5.049638446496457, 5.409423677288756, 3.582993429534289, 4.787609550417686, 3.3783051845978718, 4.1902337001294505, 3.8256790832597383, 3.7079116738572413, 4.250946456072282, 3.889467587276381, 3.3738784765710634, 4.608302038543078, 3.210577517139668, 4.041840429208716, 4.990621279697029, 4.242361516368632, 6.0679415391415965, 4.038628721723751, 3.2835739315772545, 3.9508925603360545, 3.733066432330073, 3.3304882706428063, 4.798622403826032, 3.208382003161372, 4.507859157056225, 4.029764807954127, 5.4152375921911124, 3.7155333465459397, 5.350113279965459, 3.4849605025077355, 8.079893287347288, 3.715149027960641, 4.544165837521455, 3.789699440099755, 4.371283251412061, 4.129310150535739, 5.003538949148996, 7.04997739499929, 3.4334143156907997, 5.630314525292844, 4.454587972894007, 3.4581821110783793, 3.369020788037047, 3.81438012755647, 4.395020027549899, 7.6641579744767165, 4.277190291151708, 3.9006765667273076, 3.6792784637334397, 3.102725384186725, 4.745755312394123, 3.8433719094918697, 3.4824210770276127, 3.334802131263577, 3.4665014305893256, 3.7123129173200957, 3.211763408719277, 4.116060006375215, 3.7855442786703306, 3.5780257181245454, 7.137743064335415, 3.7049254033030294, 4.2175522045213345, 3.113669602238402, 5.013774511765461, 4.129073687962124, 5.172176244307537, 3.1752772452879925, 4.277949204250258, 3.640514600033663, 4.916942508853212, 4.471923256406979, 3.6640826220415077, 6.058674929093342, 7.081373540722594, 3.8371830132542826, 4.311673899086154, 7.6437224903885195, 3.9244488891290157, 3.2191164663859775, 4.0208083415518, 3.227931849810542, 7.779621031819557, 3.140507683462026, 3.207189377473325, 3.2111137837779764, 3.2213361190289866, 3.706014100386172, 3.1042613715541605, 3.157960366229622, 4.364198959603602, 4.565754228708696, 3.4411920430708904, 3.303916021269195, 4.117816599047914, 3.1267297024629555, 3.5425272012243467, 3.1304707551489073, 7.069176454933322, 4.35336924329096, 3.820389540828004, 6.700587248315617, 3.277925325899708, 3.523936454130679, 3.2892716198551413, 4.352717942121077, 3.2928574888073667, 2.9181824971218497, 3.1483724117279053, 3.7142970002427393, 2.955210257549675, 3.1546741115803623, 2.7693448115368278, 4.411782242813889, 4.98819561880462, 3.4120048527814903, 4.353437010122805, 3.1105119014272886, 3.3601448098007514, 3.4060063629734274, 3.6290911411752504, 3.1818520633541807, 4.172402953614994, 3.2356333148722745, 4.180108666419983, 3.0264845867546235, 3.538676524648861, 5.688569789030114, 2.853102615901402, 3.1164884153677495, 4.202301616571387, 3.0818739496931737, 3.2867679571618837, 3.5494416635863635, 3.576678806421708, 6.971838143407082, 3.7984209839178593, 4.548319612230573, 3.043238257875248, 5.264689547674997, 4.272781496145288, 2.7667707958999945, 3.8205500500542775, 3.0476804923038094, 2.8073114497320995, 2.7445552908644384, 4.517092566100919, 3.3579927634219735, 3.465373472291596, 2.9381369230698566, 3.1190697830550524, 3.0771984616104437, 3.704012564250401, 2.7523158204798794, 2.7647883575789782, 4.126689460812782, 2.8561128402242857, 2.808435770930076, 3.8365278973871346, 4.168461424963815, 4.305580934699701, 5.758074799362494, 5.237219542873149, 2.8880378202516206, 2.80433113477668, 4.730163725054994, 5.0907343455723355, 4.764736170671424, 2.7706018880921968, 2.689230909152907, 2.938492079170383, 6.766049647817806, 2.686375671503495, 3.071104961998609, 3.095205092916683, 3.384536692074367, 3.1721184180707347, 3.8779705033010368, 4.374144607660722, 3.579909543601834, 4.276637760960326, 3.430718655488929, 3.600207102542021, 3.940239497593471, 4.673097459637389]",models/model_56a23103.pth
