achitecture,best_epoch,best_val,best_train,training_loss,validation_loss
"(64, 256, 64, 32, 128, 256)",8,3.317486592701503,3.328380126323852,"[860.2098783464833, 7.822599884593039, 5.955440297739769, 5.05378418272537, 4.4977502413305945, 3.994287998874304, 3.635988611138857, 3.328380126323852, 3.1354140220919837, 2.9137781802840337, 2.6854295854004304, 2.5819615744079747, 2.453366086209051, 2.28588387556586, 2.2279269753598245, 2.1130844621799367, 2.029593628014314, 1.9661433978834792, 1.8832455933161834, 1.7958983443295997]","[11.543209533302152, 7.57512659442668, 5.686092026379644, 7.956937974813033, 8.078996084174332, 5.430199832332377, 5.108274401450644, 3.317486592701503, 4.341984962930485, 4.602850957792633, 5.273924628082587, 12.068822413074727, 4.635476871412628, 13.04460655913061, 6.184406684369457, 6.872880196084782, 4.958995848285909, 75.97300502232143, 6.1136075185269725, 17.67925419126238]"
"(64, 256, 64, 32, 256, 128)",18,3.268529933326098,1.7974236208152987,"[1191.4658212390505, 8.919354580910674, 5.83146039672001, 4.916025735141203, 4.271122594742238, 3.8545006086395057, 3.533817541884074, 3.2338688834671, 2.9823621063915944, 2.7889562447865806, 2.5234660055314584, 2.403911893413878, 2.2326230294875318, 2.1444996915444037, 2.034187962035135, 1.964458740611939, 1.7996890308913924, 1.7974236208152987, 1.7279468903633786, 1.6629686724475083]","[22.39199040860546, 15.78248778168036, 12.235758946866405, 6.756142582212176, 8.862804033318344, 6.664061775012892, 5.705521729527687, 16.27498942005391, 7.813478469848633, 7.493322275122818, 6.817407710211618, 11.728120920609454, 5.104078769683838, 3.9102265591524086, 5.119002634165239, 7.771980670033669, 5.447264642131572, 3.268529933326098, 5.5341547557285855, 4.4987163932956]"
"(64, 256, 64, 64, 128, 256)",16,3.57180109315989,1.8280437126908287,"[857.8503871642147, 6.871270780270417, 5.121771673836127, 4.248266412672058, 3.7272665023261236, 3.3505317302287234, 3.0233303033179935, 2.8350796852773636, 2.542562278735624, 2.406661617877947, 2.296576231955397, 2.172005816124405, 2.0799872191692783, 1.994856232533547, 1.8964087464025539, 1.8280437126908287, 1.7778180822713112, 1.786068738117153, 1.6398459690558354, 1.6175210383700565]","[11.116418497903007, 5.972209779583678, 4.606629600330275, 8.226599396491537, 6.32012922909795, 9.568538860398895, 16.318105882527878, 7.018072790029097, 7.124006655751442, 4.145331081078977, 15.86653454449712, 3.6123014226251717, 9.957763701069112, 6.438956343397802, 8.160306653197932, 3.57180109315989, 8.900132500395483, 10.295530484647166, 4.862926254467088, 11.031755476581807]"
"(64, 256, 64, 64, 256, 128)",8,4.36633686386809,2.785290718349852,"[1193.5237801978205, 8.184570500196992, 5.229627916023593, 4.261404174450993, 3.7973286622755897, 3.3019057969320076, 3.0485876718614424, 2.785290718349852, 2.5426423820890527, 2.369180728415445, 2.2842501087264666, 2.0792999134671293, 1.975620765056762, 1.8897912948476034, 1.8304542256974794, 1.724739702895233, 1.696852448043563, 1.6318684273883615, 1.5700085725936195, 1.5192264129955477]","[25.334683612901337, 8.25199912518871, 9.44896835210372, 5.0466814041137695, 22.991565217777175, 5.75238789830889, 8.897129253465302, 4.36633686386809, 6.637316188033746, 4.726111995930574, 6.146205133321334, 5.101791153148729, 9.184568502465073, 9.308842206487851, 10.356628846149055, 5.770358207274456, 6.545721195182022, 21.97439380567901, 7.848479694249678, 17.218658135861766]"
"(64, 256, 64, 128, 32, 256)",12,3.052542572118798,2.415077980061033,"[861.5305908526441, 7.765420244279846, 5.612997687852966, 4.726369381222166, 4.073816832693228, 3.6084816963056925, 3.3058000283572184, 3.092491075040537, 2.819880524728621, 2.6751420729803144, 2.496316386977967, 2.415077980061033, 2.3147061608892794, 2.193063888397911, 2.1450800876704226, 2.0155853278536573, 1.9847823852022624, 1.9158830555903898, 1.8438611973132155, 1.8030241338601833]","[10.40812958503256, 11.539700556774529, 8.312876209920766, 6.575490722850877, 10.62091301898567, 13.62889340459084, 13.048437157455755, 3.6488300440262775, 9.968063130670664, 3.9952955562241224, 16.55214190969662, 3.052542572118798, 12.209129732482287, 10.793163260635065, 10.803010084191147, 7.97576828878753, 4.560280121102625, 11.562427910006775, 5.0971254913174375, 4.279273273993511]"
"(64, 256, 64, 128, 64, 256)",12,3.410874291342132,2.421023648075412,"[859.6096498529523, 7.4229588606251795, 5.531899032874861, 4.638410529450209, 4.037753056069419, 3.6015016042603025, 3.300123304772838, 3.076928528095675, 2.864497512816298, 2.702542804613862, 2.551963746886747, 2.421023648075412, 2.3277186303144157, 2.178526272410283, 2.114719195170614, 2.0599693020591694, 1.9500205012311707, 1.8837833993128406, 1.8326144095031338, 1.781539960932813]","[12.057260795515411, 8.90294456968502, 11.715782369886126, 7.9547702876888975, 9.551083282548554, 7.743357697311713, 5.972867698085551, 4.769445847491829, 10.677101183910759, 14.530957601508316, 9.309049839876137, 3.410874291342132, 5.340699298041208, 7.925838373145279, 4.372527336587711, 8.630454559715426, 15.32126404314625, 5.302836729555714, 3.879236381881091, 14.099443445400317]"
"(64, 256, 64, 128, 128, 256)",20,2.849876827123214,1.6175383985788478,"[857.7763741550727, 7.137391391467722, 4.96465471553043, 4.115012464805403, 3.6021360290470925, 3.2815734843752082, 2.944069416449745, 2.746741943120685, 2.628575002102857, 2.450460250738402, 2.304597937477598, 2.171369394073443, 2.0225556474496886, 1.958894160013557, 1.88246335768998, 1.8762214585240249, 1.7929652272909031, 1.7179661469790444, 1.651952791403856, 1.6175383985788478]","[11.671014133764773, 7.046032959101152, 6.164062874657767, 7.724178499105025, 9.657066403603068, 4.974054248965516, 15.069480117486448, 25.416820292570154, 7.154025710358912, 11.053884778703962, 5.752411433628628, 7.002987229094213, 5.341889722006662, 4.8871599654762115, 14.952086575177251, 7.625626680802326, 6.286720830567029, 7.597243060871047, 3.7629077969765174, 2.849876827123214]"
"(64, 256, 64, 128, 256, 32)",14,3.7813714718332094,1.9251053841854524,"[2142.8471947020093, 218.93419675642585, 7.959299708931655, 4.516736541591814, 3.9068680986745092, 3.3339422820506783, 3.0011054771073984, 2.733895097169453, 2.5284139922861355, 2.330276720895431, 2.233342075781882, 2.092132482512412, 1.9924173398500689, 1.9251053841854524, 1.834353015013251, 1.7418898133830134, 1.7150225434558248, 1.6207383544236185, 1.6170734228127646, 1.5339168493251345]","[775.588398836097, 24.31402924596047, 6.864590615642314, 10.083788949616102, 7.8067953343294105, 5.615636183291065, 7.793520849578234, 6.209858485630581, 8.91315475775271, 7.953443488296197, 8.091192323334363, 6.779163589282912, 17.02152463368007, 3.7813714718332094, 4.556703531012243, 9.8669655177058, 6.701816490718296, 5.442030249809732, 4.290444773070666, 12.85929534873184]"
"(64, 256, 64, 128, 256, 64)",14,2.7655435338312264,1.7692145810327975,"[1641.7150304141169, 33.8775391258613, 5.214988265292501, 4.071895871959856, 3.564163575535884, 3.1316824488265524, 2.7743829724731706, 2.5353283921470684, 2.3480874206425795, 2.1961214306411483, 2.0847116848443283, 1.9517675107927723, 1.8771926494181765, 1.7692145810327975, 1.8442814926509836, 1.6398199177574921, 1.5874464354553048, 1.578156576492952, 1.5370469408637428, 1.4564241975783216]","[177.68321228027344, 11.155494553702217, 7.188442254553036, 4.722940897455021, 8.566809722355433, 10.121147253075424, 8.725587183115433, 7.719924192039334, 4.9799432851830305, 5.432208294771155, 3.9717382922464486, 16.71060530993403, 8.256966746583277, 2.7655435338312264, 5.896375281470163, 5.5488484976242995, 10.761682666077906, 10.857827283898178, 4.638690924157902, 8.299591799171603]"
"(64, 256, 64, 128, 256, 128)",20,3.371345009122576,1.44916283060395,"[1188.528918154546, 8.284578750293544, 5.079066156662908, 4.090647344025057, 3.4871635643152925, 3.044613445713794, 2.7529546853760944, 2.523784663896919, 2.3720778598449064, 2.105875677080556, 2.06348362921041, 1.9216572893899997, 1.9598588954330982, 1.748843881999809, 1.6961484824702466, 1.6538369903792294, 1.57610573961195, 1.5695823511030351, 1.4718295071990282, 1.44916283060395]","[20.286791937691824, 7.066058100486289, 6.714498072254415, 7.959117412567139, 18.84328443176892, 9.59717084923569, 10.848684515271868, 7.437337646679002, 11.38108967761604, 12.65237181527274, 8.763124967107968, 4.25033762990212, 3.4423524846836013, 6.865947971538621, 14.576544810314568, 4.793388692700133, 6.402055633311369, 9.040950424817144, 10.278865677969796, 3.371345009122576]"
"(64, 256, 64, 256, 32, 128)",15,4.382315234262116,1.9099290558095678,"[1196.9274943637088, 9.010205783127924, 5.4960347277041315, 4.328137120017962, 3.6787116736410965, 3.2545067385195057, 3.0198717852365715, 2.7743284412075906, 2.549279908949469, 2.3416319556610574, 2.3082580106657113, 2.1387132086173395, 2.052906575463331, 2.010215917951825, 1.9099290558095678, 1.8405658024298588, 1.7650407133655743, 1.750633979548909, 1.6969100942112616, 1.631972426711767]","[21.529023053694743, 6.4332174087057306, 11.401739461081368, 9.569394179752894, 10.740569426088918, 13.288298889082306, 13.036575453622001, 26.940706019498865, 6.980522569344968, 17.541480278482243, 7.18281922048452, 8.385893987149608, 15.070396773669184, 5.753543449907887, 4.382315234262116, 6.727519390534382, 5.409010648727417, 6.337085894175938, 5.971547676592457, 6.580439898432518]"
"(64, 256, 64, 256, 64, 128)",6,3.617433465256983,3.181648477894997,"[1195.665069979341, 8.55762593059952, 5.45572794365259, 4.285420454945309, 3.7286705677826655, 3.181648477894997, 2.8892449600297843, 2.665498147645501, 2.5262310598490587, 2.352806422626335, 2.2173714362449344, 2.1284604537744705, 1.9703610511634402, 1.9371043610491443, 1.8268186753113522, 1.7828161947013845, 1.6931676674757123, 1.6384921733022957, 1.6650474738749221, 1.651889093771187]","[22.293499596264898, 7.548004724541489, 7.528853898145715, 23.746162200460628, 6.321433393322692, 3.617433465256983, 23.68074506642867, 12.4075829836787, 7.498266765049526, 15.916931580524055, 18.63428308525864, 5.515444925853184, 8.291335660584119, 6.303838330872205, 11.872032856454654, 4.099078674705661, 7.2115548922091115, 6.462565183639526, 11.51417994012638, 4.199657148244429]"
"(64, 256, 64, 256, 128, 32)",12,2.786974795010625,2.113521511915465,"[2149.8299026576055, 220.40926309657178, 7.771015882220827, 4.261585259193446, 3.6720842268144174, 3.2543306379188044, 2.94676679799988, 2.6244589535178315, 2.450189762012408, 2.352473247444535, 2.186812892030666, 2.113521511915465, 1.9920337569049058, 1.9146381174473768, 1.84430733448545, 1.808356072173048, 1.6910659701344095, 1.6449207654720823, 1.5972086608884548, 1.5564765256148285]","[781.5696280343192, 33.05344143692328, 8.53914282273273, 9.946047714778356, 11.44840448729846, 7.244807204421686, 12.57541443377125, 6.601685869450471, 5.61194033525428, 4.310533803336474, 4.0017567264790435, 2.786974795010625, 5.8720259617786015, 18.902323255733567, 3.8962754789663823, 6.714572079327642, 7.712075768684854, 10.344797932371801, 11.583688911126584, 7.863156415978256]"
"(64, 256, 64, 256, 128, 64)",7,3.922323226928711,2.93142487747813,"[1642.128495252173, 34.29967325729179, 5.189150959151597, 4.304150857480584, 3.661218285424989, 3.2475261989307076, 2.93142487747813, 2.692459079457089, 2.4719450038447723, 2.318098360632331, 2.1902059667888896, 2.0280601632473005, 1.982766778124613, 1.8788039033323425, 1.8064724746688912, 1.7155627067856685, 1.6506468064413407, 1.598285432493863, 1.5615219943081289, 1.52956190512042]","[178.62153952462333, 9.239207657016053, 7.824843961365369, 17.00710629443733, 8.33961204120091, 6.111852631276967, 3.922323226928711, 8.829071521759033, 6.809840922452966, 19.529470482651067, 6.085344859531948, 12.01922895470444, 7.034786832575896, 6.742952215428255, 8.075360604694911, 16.216642603582265, 4.482941651830868, 4.185213874797432, 9.513935770307269, 10.51895439381502]"
"(64, 256, 64, 256, 128, 128)",19,3.454296146120344,1.6267504028899678,"[1188.5153747272166, 8.264870386481691, 5.222000354792884, 4.264787926201934, 3.607414400482612, 3.287581387369028, 2.9763662790682535, 2.6866530965212667, 2.504662220795407, 2.364355533467489, 2.1952973195988434, 2.1551314437755544, 2.0072987285761568, 1.9266132140729209, 1.8235007359034914, 1.8193447238620502, 1.7665671394953548, 1.6785743979735044, 1.6267504028899678, 1.5579509698490235]","[21.56806692785146, 8.171598371194333, 7.16411313718679, 5.4223988445437685, 9.752863543374199, 16.750450494338054, 17.511582053437525, 4.928704782408111, 7.020700255218817, 23.898567277557994, 26.901855488212743, 5.700694536676212, 9.022453342165266, 6.224591693099664, 10.307174283630994, 5.504577962719664, 5.362584654165774, 11.05050498612073, 3.454296146120344, 6.4485980734533195]"
"(64, 256, 128, 32, 64, 256)",18,4.080311427311021,1.9855118661745959,"[860.3941089469554, 7.747234733438329, 5.71030521257203, 4.778079559642978, 4.135739889296791, 3.695928384283975, 3.4935385502781613, 3.1705887173901104, 2.9942468441387087, 2.8204030237913944, 2.6779520187497274, 2.512956217558582, 2.393165159686569, 2.338553768647273, 2.2484350860864772, 2.16993262445018, 2.032696433984108, 1.9855118661745959, 1.9313259550600193, 1.888297109880545]","[10.286717259154027, 9.559229335006403, 10.052678088752591, 8.784168262870944, 7.961203385372551, 7.13470061457887, 8.013363473269404, 13.662885675624926, 10.071753307264679, 10.554457820191676, 10.366366590772357, 7.029659714017596, 8.507071256637573, 6.769732723430711, 8.067442879384878, 16.914393064927083, 19.361612884365783, 4.080311427311021, 4.1374251307273395, 5.193750493380488]"
"(64, 256, 128, 32, 128, 256)",18,2.2854686221297906,1.8801933339838282,"[853.380795191308, 7.501361488346625, 5.6607813360476795, 4.668676653819686, 4.11099010848348, 3.666954986606984, 3.377144484796622, 3.062134950234215, 2.8962163614602896, 2.6897677474732555, 2.5593483618908777, 2.37815332195729, 2.2886928512510316, 2.1505246589615075, 2.0717426340463354, 2.002209752357318, 1.9263178847891207, 1.8801933339838282, 1.7988651368398307, 1.749410916242719]","[8.644738688760874, 7.853968415941511, 8.242682515358439, 26.303751439464335, 6.681249277932303, 17.9109476731748, 8.016817336179772, 5.0355450085231235, 9.677883362283511, 5.981144355267895, 9.555158177200628, 7.060972997120449, 4.203306713882758, 5.278340383451813, 5.567501900147419, 8.287207287185046, 3.3709646439065737, 2.2854686221297906, 6.726002046040127, 4.426367827824184]"
"(64, 256, 128, 32, 256, 64)",19,2.806792227589354,1.7017204582487764,"[1645.3186571557367, 34.73126326160626, 5.940860262231751, 4.768873443104437, 4.20636199901264, 3.8262904411832355, 3.4017199846122317, 3.141928807867265, 2.8763628788504314, 2.7263673127579064, 2.483356726725625, 2.344364021960921, 2.235920237599786, 2.1309949737360045, 2.0352794597851402, 1.893286083609849, 1.8247026595646203, 1.72967539658183, 1.7017204582487764, 1.6814159837056617]","[181.18520168382295, 7.413376793569448, 12.229019388860586, 6.004238143259165, 3.763898382381517, 9.99103241550679, 4.5876899203475645, 8.301818638431783, 4.679943118776594, 8.21337332044329, 7.0631425867275315, 9.540047635837476, 6.541529616531061, 6.649407119167094, 5.728547018401477, 7.073873967540507, 6.6222692168488795, 4.017507789086323, 2.806792227589354, 5.043305864139479]"
"(64, 256, 128, 32, 256, 128)",20,2.1939991846376534,1.7726016717288002,"[1193.2766340058276, 8.683363063886032, 5.589012554752406, 4.6457741743332965, 4.02111680353054, 3.6966735163917583, 3.3371637816857693, 3.046396457294555, 2.7900950999525764, 2.5778466838754213, 2.41096156489727, 2.3290313094413593, 2.149250424220158, 2.028813644616406, 1.9192740319125074, 1.8246126550591981, 1.7751404795630392, 1.7270091354372288, 1.667760944203712, 1.7726016717288002]","[22.354438976365692, 10.088357000934835, 8.719638839059947, 13.300120626177106, 8.919157874827482, 9.260098749277542, 5.495235618279905, 16.668448292479223, 4.3346777546162505, 6.35498849226504, 5.8877169599338455, 7.349274114686615, 5.842423730966996, 9.980213155551832, 10.655605724879674, 6.914130424966618, 6.117609807423183, 7.309339056209642, 5.230130239408844, 2.1939991846376534]"
"(64, 256, 128, 64, 32, 256)",18,3.4347339260334873,2.017796413890331,"[861.253918230059, 7.585034859736489, 5.561997388138842, 4.6270071103982415, 4.184734374589888, 3.716475733039865, 3.462781570605993, 3.1963450848988435, 2.9828539268962353, 2.8274889770763862, 2.675633353584862, 2.5399263896497306, 2.430855256976799, 2.347254697373296, 2.257826997015935, 2.169571528120117, 2.1068561463632682, 2.017796413890331, 2.000989232047019, 1.9239790213121624]","[14.068749291556221, 8.993236580673528, 20.053594686547104, 14.088125501360212, 6.163875064071344, 14.775110507497983, 14.398932797568184, 5.196151470651432, 8.094069164626452, 14.912026590230514, 4.754133915414616, 7.3413198383487, 9.015307747587865, 4.995745571292177, 8.411753090060486, 7.376862496745829, 7.034184587245085, 3.4347339260334873, 4.519425844659611, 3.850163036463212]"
"(64, 256, 128, 64, 64, 256)",17,2.1795821554806767,1.9406858881992692,"[859.0088935565623, 7.603592962670787, 5.461999686776032, 4.468047835585471, 3.972797101132563, 3.580025936013874, 3.234612068896679, 2.9442201272348223, 2.862815254648662, 2.590748044953547, 2.4847536046350367, 2.305043422050172, 2.2110188783096643, 2.1051143129802266, 2.0292312742228935, 1.947217591250987, 1.9406858881992692, 1.8741524021508886, 1.7914301376700807, 1.7188766093519903]","[14.726134134798635, 10.064394347521723, 8.072066589277618, 11.823863048942721, 5.721682383089649, 9.200420243399483, 6.0671069913980915, 7.078849909256916, 7.268674787209958, 9.809646664833537, 7.310596894244759, 5.225176655516332, 4.463475271147125, 6.395256407406865, 6.731655753388697, 5.427089219190637, 2.1795821554806767, 2.7286491637327233, 3.795780580870959, 2.984443114728344]"
"(64, 256, 128, 64, 128, 256)",19,2.893025437179877,1.6997692823681272,"[859.6656446218219, 6.8439867488353325, 5.059346645765337, 4.236074889479236, 3.6546812586410056, 3.3675651647938802, 3.1153116318417355, 2.8884509557750038, 2.552994782336065, 2.438674141251322, 2.341378616255976, 2.254921213351826, 2.1420261261813063, 2.027458369799713, 1.9734207479891381, 1.9005268687409889, 1.8202084388342328, 1.747137245193412, 1.6997692823681272, 1.6922907703158798]","[16.22409729081757, 6.224921207038724, 8.424295405952298, 9.605152645889593, 6.963975239773186, 11.269550381874552, 4.944138332289093, 6.678027829345392, 6.274032062413741, 6.691541666887244, 4.105819210714223, 6.3381103447505405, 6.372352366544763, 7.007909585018547, 10.904978664553894, 6.033218554088047, 4.386659524878677, 3.956109703803549, 2.893025437179877, 7.262381188723506]"
"(64, 256, 128, 64, 256, 32)",6,3.2662423630149995,3.4845765198456955,"[2153.235762976949, 220.00041667430474, 8.09165538103236, 4.529934855451356, 3.953819457717045, 3.4845765198456955, 3.138212957479848, 2.897028245074215, 2.630369362163869, 2.4097027618594815, 2.258146601461035, 2.1285060070480504, 2.046787275253574, 1.9319258430576434, 1.859561609869253, 1.7813791706564754, 1.7039829125040897, 1.6716925350608, 1.6052202612873636, 1.5536284371447644]","[765.0378293407207, 29.038871200717224, 5.5624330043792725, 6.798982406149105, 9.718259636236697, 3.2662423630149995, 9.520173598308952, 7.884952958749265, 4.454456798884333, 5.872601762109873, 5.040875498129397, 4.322313510641759, 6.034518144568619, 9.780893724791857, 3.306994224081234, 3.7090264510135262, 4.7604987280709405, 5.091246074559737, 4.506026628066082, 4.382748012640039]"
