achitecture,best_epoch,best_val,best_train,training_loss,validation_loss
"(512, 32, 64, 64, 128, 64)",15,3.785950405257089,2.329511013725376,"[1648.0416801027334, 36.80589420722206, 6.554283920001658, 5.1965768285714455, 4.38908623428475, 4.042786410237335, 3.6706392827430006, 3.321351291919053, 3.1016184141747103, 2.912973493710584, 2.7922154339507173, 2.67467840960137, 2.4872303699335006, 2.435795001473714, 2.329511013725376, 2.215082439546292, 2.1705306531083735, 2.069909071081463, 2.006779758596583, 1.9506456358305289]","[188.24519799680127, 10.283144551880506, 5.733528146938402, 4.322755159163962, 8.21200849085438, 6.156921488898141, 3.9244445611019523, 7.297956242853282, 5.333399276344144, 4.239525746326057, 9.365899115192647, 4.065307575829175, 13.458601338522774, 9.96856435464353, 3.785950405257089, 7.775276456560407, 9.008930478777204, 8.107091310072919, 7.293832331287618, 6.3120327968986665]"
"(512, 32, 64, 64, 128, 128)",19,3.374261676048746,1.930228322303607,"[1193.2223632170208, 9.83183138308129, 6.088988170688877, 5.005718218452966, 4.240756153653506, 3.776854079195528, 3.4164836059522576, 3.1777320221422474, 3.0772135048867355, 2.8453672321447603, 2.6928755210392574, 2.468619222391452, 2.367181599207977, 2.2780494664173756, 2.206351516461074, 2.1402162793553323, 2.065779848988417, 1.9723219472800506, 1.930228322303607, 1.8644777347881503]","[20.038955922029455, 14.606844279230858, 9.98024540531392, 11.432908671242851, 7.338097299848284, 6.6034790399123215, 7.197882696073883, 7.965751064066985, 6.382589671076561, 3.768655360961447, 8.387774506393743, 4.487433161054339, 4.81957424416834, 5.459067704726238, 4.561662167918925, 15.79954564814665, 8.9339537766515, 10.998060372410988, 3.374261676048746, 7.529319617213035]"
"(512, 32, 64, 128, 32, 32)",17,3.290452319748548,2.228161514415676,"[2151.9842704278212, 216.68671720806378, 8.700766906803379, 5.28510739914522, 4.471629625836872, 4.009896742199062, 3.62042740478993, 3.3705933736859737, 3.1300104331644727, 3.006045079475377, 2.794386363002356, 2.7015781961339056, 2.5378711412113004, 2.474362809096587, 2.4149692123660453, 2.300279031027706, 2.228161514415676, 2.134550379133604, 2.085841107965194, 2.0202434237906552]","[771.7282141860651, 28.080399785723007, 11.417178951964086, 15.12581035069057, 17.996211966689753, 4.7274768644449665, 5.95316328807753, 16.371507946325806, 12.720681151565241, 3.7364196315103646, 9.605382724684112, 3.7386652620471255, 3.827327103030925, 4.45536748243838, 4.555685320679022, 7.273082377959271, 3.290452319748548, 6.858851520382628, 3.9001786927787627, 4.350731905625791]"
"(512, 32, 64, 128, 32, 64)",11,4.028699692414731,2.766152950548339,"[1641.439398929392, 35.002732130447754, 6.581343306345066, 5.280909764481893, 4.4712638936352, 3.995938671869358, 3.6034646123749403, 3.3589388277207894, 3.116915624703157, 2.971900017459509, 2.766152950548339, 2.6313431519290287, 2.5367410394518854, 2.455163037275156, 2.3694037852705, 2.2722192008611963, 2.2286774269956777, 2.116722539423269, 2.041390099487478, 1.999994472432055]","[178.4108277924207, 9.280755928584508, 18.748589982791824, 7.858445230795413, 7.409986350001121, 8.622664329956988, 9.963518337327606, 4.714590345110212, 7.5780052311566415, 7.759835437852509, 4.028699692414731, 5.405370566309715, 5.151497096431498, 4.503149742982825, 4.855862967822016, 5.436665437659439, 4.3945032139213716, 8.687725947827708, 11.99534509619888, 5.655666516751659]"
"(512, 32, 64, 128, 32, 128)",16,3.3315067072303925,2.24253608288076,"[1199.2393804057601, 10.402465316893975, 6.412320579142565, 5.206953649499175, 4.509773430428272, 4.046768486567596, 3.652457221240585, 3.4695360259120105, 3.190051992598654, 2.9907100451548625, 2.9082468742667884, 2.724115483454334, 2.6029088642274423, 2.5131704346176167, 2.452014929876664, 2.24253608288076, 2.227695292037773, 2.109973229645869, 2.06627672442804, 1.9767260924405476]","[30.081271444048202, 14.734255849098673, 11.023503225676867, 7.741441969968835, 6.310815168886768, 4.291338871936409, 6.126405730539439, 4.620016063962664, 9.60634980882917, 12.087767133907397, 12.892308332482163, 5.748141590429812, 4.828315180175158, 4.341154229884245, 4.8032320810824025, 3.3315067072303925, 6.083894520389791, 9.887541148127342, 4.826624539433693, 9.269680558418742]"
"(512, 32, 64, 128, 64, 32)",20,4.335476636886597,1.9176582005786136,"[2140.6792595595357, 213.0275737601878, 8.752989037723129, 5.387448496379136, 4.439584161098771, 4.024458176175617, 3.629224794580939, 3.3137610056294515, 3.069081028166891, 2.9050347086241355, 2.6911168255767994, 2.5744965759967373, 2.4318939094792995, 2.323968125149116, 2.2406618958582785, 2.204247120433022, 2.0858801100169977, 2.0182005672867116, 1.9116915939068495, 1.9176582005786136]","[761.8707997847577, 32.84517389414262, 8.002784432197103, 7.501543458627195, 4.839949851133386, 4.798056018595793, 7.526164424662688, 11.753711418229706, 6.67761045572709, 8.113836624184433, 17.380706816303487, 4.746825719366268, 8.444843988029325, 19.373843465532577, 5.535880244508082, 6.663068756765249, 7.951803572323858, 5.489193736290445, 6.221451992891272, 4.335476636886597]"
"(512, 32, 64, 128, 64, 64)",20,3.2043154409953525,1.9517776903710131,"[1643.9332425548218, 35.68851455812161, 5.9063884862047, 4.866896867209598, 4.188728567683249, 3.7783413486676003, 3.4594568940424133, 3.210092360384771, 3.009412901393383, 2.8494574908374792, 2.695402902954674, 2.5381779765648784, 2.4100345386715607, 2.3709415072602757, 2.2734145760129336, 2.211792892563465, 2.113649609145858, 2.0264653550615623, 1.991353845840428, 1.9517776903710131]","[176.7525155203683, 12.131529457715093, 6.040747545203384, 7.987510184852445, 13.926019590728137, 5.405715733158345, 5.911219353578528, 8.119109294852432, 5.9261288886167565, 7.491401832930896, 4.940342562539237, 5.5559055124010355, 8.37810680331016, 3.620649053125965, 13.865395224824244, 14.4459551305187, 3.2382698326694723, 8.287179392211291, 5.854814003924934, 3.2043154409953525]"
"(512, 32, 64, 128, 64, 128)",20,4.139962215812838,1.9330982755068626,"[1193.310445494755, 9.226653917657638, 5.85156090294813, 4.886009176436545, 4.222202737176785, 3.768195527947939, 3.385638149389499, 3.1848432179603967, 2.9917046531475444, 2.7914551660604987, 2.656051868057902, 2.561222232649351, 2.4095372794295606, 2.33655079531317, 2.2305899637415414, 2.1506572666157364, 2.0752502846636465, 2.03985554434198, 1.9729668028118668, 1.9330982755068626]","[25.715936699692083, 9.214274065835136, 14.33383406425009, 8.333256531734856, 4.9918666761748645, 7.066116931487103, 5.536890326714029, 14.55018659513824, 10.299565363903435, 7.271773839483456, 6.198497528932532, 9.812463205687854, 10.905120528474146, 7.265795065432179, 4.462327215136314, 10.656662833933927, 12.711918597318688, 4.574116862550074, 8.751160981703778, 4.139962215812838]"
"(512, 32, 64, 128, 128, 32)",10,4.601786214478162,2.6548203280083285,"[2153.9786526242756, 232.3061383543568, 9.081766978601276, 4.832739005994743, 4.178526776100046, 3.603322071155726, 3.349968372622719, 3.054105443216699, 2.8353524463032973, 2.6548203280083285, 2.4704301273185374, 2.3734518107836293, 2.233850879745136, 2.167379987524638, 2.059127412287177, 2.033459296676757, 1.9675273320238202, 1.9161176589297488, 1.825606359421054, 1.8007444167706748]","[788.7141997668208, 27.142161038457132, 5.445494379316058, 13.574319732432462, 9.558864155594183, 6.158571136241057, 7.4525389233414, 19.250398051982025, 11.614929627399055, 4.601786214478162, 5.037278481892177, 5.035674017302844, 5.440881729125977, 4.6364540202277045, 9.921440241288165, 6.402121466033313, 6.691950243346545, 5.537078268673955, 6.987736118083098, 11.513631402229777]"
"(512, 32, 64, 128, 128, 64)",15,3.718299997096159,2.0402833494581323,"[1646.065810445497, 34.65662431716919, 5.802489406555314, 4.856528137324206, 4.069111167096169, 3.6166339807542927, 3.232395262712776, 2.98669509215024, 2.810726101623596, 2.6116192372043248, 2.4940487208762403, 2.3443769677642803, 2.222786813737047, 2.1682026074336793, 2.0402833494581323, 1.984914010837759, 1.9140076877314076, 1.8493991075793494, 1.8229255881054545, 1.7520255057884973]","[177.32196885712293, 10.128204540330536, 7.077538879550233, 12.317945529003532, 6.627327412975077, 6.289184740611485, 5.018928274816396, 5.509795013739138, 8.187988582922488, 4.767459353622125, 8.708726513142489, 15.108105270230041, 4.201908284304094, 7.396843092782157, 3.718299997096159, 4.221983369515867, 4.095096447029892, 8.873540542563614, 6.810348311249091, 5.291763072111169]"
"(512, 32, 128, 32, 32, 32)",18,2.765738460482383,2.440488724171505,"[2151.268044394709, 220.1162644517571, 9.540708191430067, 5.949646794077208, 5.120452806540046, 4.495939078455764, 4.168288560993164, 3.8600313568549214, 3.719799524823689, 3.4117099110448184, 3.271031616762094, 3.1147340279797238, 2.9275291231847596, 2.7763354726754494, 2.764071783108109, 2.634911834312109, 2.590471984447744, 2.440488724171505, 2.378255134963338, 2.314548570548308]","[788.0682155064175, 22.03469992657097, 7.837225106297707, 7.850667544773647, 7.616458829568357, 18.362996626873407, 9.06614908880117, 5.555198737553188, 5.858888329291831, 15.909879538477684, 21.39761802128383, 15.279360537626305, 3.330370314267217, 11.289420877184186, 5.882603110099326, 4.381894787963556, 2.9475206939541563, 2.765738460482383, 5.071759953790782, 6.805652579482721]"
"(512, 32, 128, 32, 32, 64)",20,2.398869159270306,2.3310281930658734,"[1646.359233817143, 36.97965105022044, 6.876526623726976, 5.697764318008336, 4.897012339517119, 4.431876323328897, 4.0546767434976205, 3.746502515805866, 3.5680664434639127, 3.363479944626219, 3.2168951354607245, 3.105083349486124, 2.87913627090172, 2.838696198251874, 2.666212242753568, 2.632038077261125, 2.547528132236858, 2.4424746268438398, 2.35103992092189, 2.3310281930658734]","[184.42279332997848, 10.920916459998306, 6.681985490176142, 7.823957088042278, 9.008130798534472, 4.3849383470963454, 9.378733722531067, 13.67910265435978, 7.025997692224931, 23.577268561538386, 5.693766452828232, 9.030921775467542, 9.434674214343636, 2.8913352465143007, 3.38057634781818, 13.737641889221814, 9.330565588814872, 5.413648177166374, 7.808935452480705, 2.398869159270306]"
"(512, 32, 128, 32, 32, 128)",20,3.836149551430527,2.240083941556217,"[1196.9702580509468, 10.169072447376447, 6.534093051775866, 5.438293778720027, 4.7734489861337535, 4.298948701331233, 4.035682072818482, 3.6319676158913707, 3.389512518024553, 3.235093385557537, 3.103888107783694, 2.970232838656715, 2.898675365117087, 2.784722752945415, 2.6182656148459182, 2.482165219840743, 2.42750865838091, 2.3977117820540115, 2.325910190266554, 2.240083941556217]","[22.134013000799683, 7.799519772432288, 9.447504773431895, 13.783355625308289, 8.996571326742368, 7.234712517991358, 6.473150827446762, 11.402490703427063, 6.897715179287657, 4.719583983324012, 5.000933598498909, 6.098977478183046, 5.69096488855323, 6.154397088654187, 12.323999395175855, 13.290883434062101, 8.359494214155236, 3.983039678359518, 7.69878119838481, 3.836149551430527]"
"(512, 32, 128, 32, 64, 32)",11,2.5961193600479437,3.086305239637286,"[2155.3427598972776, 213.8531461483518, 8.906963931551294, 5.602715715477762, 4.905988214772716, 4.390409489947374, 4.023869062853348, 3.7100745354089315, 3.4960675540637642, 3.2868369729581275, 3.086305239637286, 2.897424866179422, 2.7740181757728393, 2.732420914544723, 2.5883230841607365, 2.4816119098554834, 2.411133442044394, 2.3047564180230933, 2.245385798984827, 2.13107249476397]","[772.471519003109, 21.686822988549057, 8.799802176806391, 10.724300209356814, 5.787551986927888, 11.014085156576973, 7.180689232689994, 14.879043802923086, 6.1472862983236505, 10.145754512475461, 2.5961193600479437, 5.63856670807819, 12.186365429235964, 9.20474851861292, 6.355581239778168, 8.322946358700188, 2.967085668018886, 15.682012606640251, 4.790159736360822, 4.714404364021457]"
"(512, 32, 128, 32, 64, 64)",20,2.736619752280566,2.1753480232345095,"[1642.4771487048326, 34.657944941276575, 6.67825484085951, 5.524775680557181, 5.015922584631337, 4.4553470736341945, 4.068578637365053, 3.7599732848700134, 3.5555492011624663, 3.3317587193911122, 3.145633703477011, 2.9744667072480584, 2.78639843656477, 2.730166175259665, 2.628094910083506, 2.524312958918063, 2.4082956213728695, 2.3332409755633012, 2.216010763919123, 2.1753480232345095]","[179.18861529291894, 7.750994584998306, 5.619027059905383, 5.5691819920831795, 6.619123994087686, 7.606476321512339, 6.48790658250147, 13.194531012554558, 6.571915266465168, 4.366744170383531, 5.814606034025854, 3.584689286290383, 12.9333540079545, 3.2551442773974673, 6.4060468527735495, 7.504833644750167, 5.0437306773905854, 9.68442931467173, 4.757781213643599, 2.736619752280566]"
"(512, 32, 128, 32, 64, 128)",15,2.759641627876126,2.417092078917398,"[1193.7716453083547, 9.833212122304177, 6.30163385165565, 5.20481547587832, 4.526946170066946, 4.1628722927540505, 3.7156699617839375, 3.457821173336997, 3.2365523005779555, 3.052088775189935, 2.8753913476876702, 2.7816563379506882, 2.6202983225571823, 2.5875736955082864, 2.417092078917398, 2.3319865585865287, 2.325048457233572, 2.211256139921247, 2.164739773677613, 2.0752600653857773]","[29.193465972433284, 8.268599193923327, 13.381744384765625, 7.028999562166175, 5.7861708670246355, 4.26348859436658, 8.812476722561584, 4.74543293641538, 6.1074844623098565, 6.196131195340838, 5.220820577777162, 12.134493389908148, 14.429446619384143, 5.716580609886014, 2.759641627876126, 4.331067248266571, 5.601045365236243, 5.390897317808502, 3.7327885871030846, 6.935032027108329]"
"(512, 32, 128, 32, 128, 32)",13,2.925047755241394,2.739592125120152,"[2159.51938404348, 228.77620000047216, 9.52071471859842, 5.451932593281629, 4.750406384874936, 4.313512801581546, 3.8722593681261674, 3.591381556344927, 3.335040943071975, 3.283304182742643, 2.9773491418944826, 2.8528137278909433, 2.739592125120152, 2.5637742173820905, 2.423941754372589, 2.4248620111652066, 2.318156595387421, 2.1871221738192546, 2.1506084230843934, 2.060213305301905]","[772.4987244897959, 33.96859768458775, 7.58501072805755, 11.446221361354906, 7.847355609037439, 5.014143695636672, 9.709038247867506, 20.51590140984983, 10.525008970377396, 4.5530794494006095, 8.509244403060602, 16.681552011139537, 2.925047755241394, 16.283632930444213, 5.609578507287162, 14.351760299838318, 3.4826648867860133, 4.36887940581964, 8.30064351704656, 10.479600877177958]"
"(512, 32, 128, 32, 128, 64)",16,4.015382659678557,2.3212254930274887,"[1638.5712290862587, 33.86610100727711, 6.2844072163986535, 5.32367779695947, 4.5464817894467995, 4.049562169152044, 3.7680042929209945, 3.3980057540607125, 3.2919453286202423, 3.0070499249557043, 2.889383598534863, 2.762036008368309, 2.5876442099051533, 2.4997231444943617, 2.3899891143230314, 2.3212254930274887, 2.2708034824592667, 2.170022773525685, 2.087624735392808, 2.0538589847237043]","[187.89276465591118, 9.843451684835006, 11.809568006165174, 5.009152276175363, 7.150239886069785, 13.420258629078768, 12.633731997742945, 4.292520352772304, 11.030866827283587, 11.057872217528674, 20.70619956814513, 9.211030765455597, 9.283319667894013, 6.636888688924361, 4.069601304677068, 4.015382659678557, 10.874005210642911, 4.762274279886363, 4.166587077841466, 8.397569155206485]"
"(512, 32, 128, 64, 32, 32)",19,2.7041912808710213,2.2257328906835006,"[2145.0605202806146, 222.82661870016852, 9.143211591501421, 5.391726011031046, 4.706258093537731, 4.256526459877266, 3.8537097926568387, 3.5427648611578655, 3.3641371580520993, 3.1476782792257367, 3.004767082385778, 2.8581324090187326, 2.7077743251711572, 2.61931618542937, 2.4756270807079623, 2.3944092700098967, 2.386740935947301, 2.3077882852434977, 2.2257328906835006, 2.147983072289563]","[776.8519349390147, 27.915837813396845, 17.457598530516332, 10.792240463957494, 6.774554174773547, 8.451953858745341, 3.7238486664635793, 15.56250272478376, 6.849903422958997, 6.264861573978346, 5.2376406728004925, 6.297588581941565, 5.1573213460494065, 7.070320907904177, 5.032340044877967, 6.164745014541003, 6.443685040181997, 7.265832346312854, 2.7041912808710213, 7.514907437927869]"
"(512, 32, 128, 64, 32, 64)",20,2.7280759689759235,2.089304788392016,"[1640.0691099025826, 36.65225209744988, 6.492755240005303, 5.377033071713236, 4.586075150519101, 4.156706406123538, 3.868913396904764, 3.528522616767232, 3.2938489235844357, 3.125232977807454, 2.955276293152428, 2.8380631981449325, 2.684813071029585, 2.5234402799226587, 2.5222635766887556, 2.4369717323739373, 2.272907697706906, 2.233958223845229, 2.1909819743739054, 2.089304788392016]","[184.76322610037667, 13.659179395558883, 15.418463366372245, 16.2436655394885, 11.404468915900406, 7.718142558117302, 9.248085888064637, 13.485709910490074, 7.161949478850072, 4.637294019971575, 6.086297565576982, 18.630130612120336, 4.667410159597591, 9.218330996377128, 4.275634875102919, 4.142873489126867, 8.629253698855031, 5.242348889915311, 5.092622898062881, 2.7280759689759235]"
"(512, 32, 128, 64, 32, 128)",20,3.021362051671865,2.030961094320295,"[1197.169610669046, 9.266797906031517, 5.92268047560604, 4.831488855869697, 4.307986245898528, 3.9049785739325826, 3.5840180641690753, 3.30266607282376, 3.126196308211933, 2.9751182139530115, 2.782085194251372, 2.61859160899031, 2.566445987514804, 2.434205641518681, 2.3453341692652176, 2.313201722838366, 2.209450016927665, 2.1794217862909293, 2.118613241204358, 2.030961094320295]","[32.90347945933439, 9.384821298171063, 9.51049481605997, 5.046674786781778, 11.111444658162643, 10.820577134891431, 5.013263332600496, 5.827799651087547, 5.207325993751993, 4.650981455433126, 4.956061767072094, 11.874869949963628, 5.118628438638181, 6.4712797427663995, 5.79675648163776, 7.614949566977365, 3.612430759838649, 24.155182410259638, 8.497291170820898, 3.021362051671865]"
"(512, 32, 128, 64, 64, 32)",17,2.6321879819947847,2.2492753866725135,"[2156.0114991900864, 221.24351610611188, 9.143946258688135, 5.512440258868047, 4.622572448337715, 4.178237183780258, 3.8030029797038662, 3.6064739248993996, 3.3198664790534322, 3.1391884431632846, 2.9410504731980063, 2.8204153089935597, 2.7026383008837565, 2.584350508092071, 2.413649120970933, 2.3891919581420864, 2.2492753866725135, 2.1957500599350133, 2.150926186498657, 2.0846732522576064]","[777.8198086485571, 21.410779427508917, 7.643025821569014, 7.205338925731425, 7.622184062490658, 7.351522815470793, 6.976771184376308, 10.312193228273976, 20.41558740576919, 8.292144215836817, 4.104099032830219, 8.98498848992951, 3.602996641275834, 7.844523716946037, 5.167865485561137, 3.2473405331981424, 2.6321879819947847, 4.465394477454984, 4.1976054055350165, 3.487864830056015]"
