achitecture,unique_id,best_epoch,best_val,best_train,training_loss,validation_loss
"(128, 128, 256, 256, 32)",4a3f9d93,276,0.7056272510363131,0.4912503761778648,"[2151.8985281847713, 227.9266497033719, 8.048025360693297, 4.191628728981582, 3.5796270869562106, 3.1621737626632327, 2.903137685631458, 2.6798840660826473, 2.489340309668184, 2.322245037867619, 2.236380505480457, 2.051592467316724, 1.97092700804731, 1.911207857527966, 1.8549841681709334, 1.729582682540121, 1.6936005928953082, 1.653847649778251, 1.5642054165047048, 1.5331188204345443, 1.5751659278169834, 1.4533651855618475, 1.698026187319533, 1.3952706789129559, 1.3331565726739147, 1.3071302620352874, 1.3177383182669933, 1.235669613494808, 1.2498822840136201, 1.2237458779000856, 1.2053185330451688, 1.1877115445467934, 1.163181751322285, 1.1547382930304275, 1.214165509899864, 1.0924685768978044, 1.0790751815113462, 1.044586896082647, 1.0735787897793507, 1.0424609563320841, 1.0250044780379677, 1.0041544246863452, 1.0396237213999473, 0.9821461066857946, 0.9854528352669074, 0.969972260982917, 0.9679245957606752, 0.9450634201232077, 0.9267606888479205, 0.9252667960724598, 0.9293356506626489, 0.9082638849848638, 0.9169970901346044, 0.8902607879541026, 0.8888466697910947, 0.9530307076218728, 0.8351916078143288, 0.8468228405653007, 0.8795183437947391, 0.8549163537491982, 0.8278830440649265, 0.8426581208209536, 0.8308652022321612, 0.8194341762616502, 0.8224027736941024, 0.8047684816573667, 0.7983071421600446, 0.8468260249044572, 0.7765859768252323, 0.7717150080190448, 0.7826487548793406, 0.7823421648609218, 0.7693126259606853, 0.7897143912871407, 0.7578671452535297, 0.7455076973660678, 0.7549704628592872, 0.9000642934010975, 0.7078052755780052, 0.7169372075924966, 0.7451752399150557, 0.7616582381982988, 0.7282724877876633, 0.7328198586036456, 0.7017025457646389, 0.7244654788431183, 0.7324548489133381, 0.716660527171264, 0.7063958845583381, 0.6896536231583431, 0.750924536629884, 0.6801599369249789, 0.7068726745210545, 0.6815649709739512, 0.6934673260977922, 0.7584273194358074, 0.6689680423820656, 0.6790006712367239, 0.6835308630311855, 0.6708685201725184, 0.661219788662267, 0.6670738117551098, 0.6650151386941795, 0.6668101766139303, 0.6737799063002833, 0.6595945755640665, 0.6570629261527317, 0.6484413993575603, 0.6578428459791329, 0.77060876110308, 0.633270190640928, 0.6257543038657365, 0.643423647773415, 0.6484647036887138, 0.6417260678554965, 0.6422992322903309, 0.636713146146247, 0.6249480263771864, 0.64030090903395, 0.6321793599001241, 0.6273115412909559, 0.6352074038792525, 0.6177638028329822, 0.618492070657537, 0.6233662232604044, 0.6107889334835426, 0.6365067937471761, 0.6701850032982701, 0.5932183666101766, 0.6175392222621471, 0.6219195781171797, 0.6060242833944718, 0.6071153671329204, 0.6166275314164514, 0.5905377117914823, 0.6131145412333319, 0.5952456455859986, 0.60937540831555, 0.5957191227103528, 0.5976039643512786, 0.5978144202487325, 0.6725692389632519, 0.5710753741185685, 0.5775632260534679, 0.6249434795056865, 0.5651092999217453, 0.5698576846898483, 0.6039851660139868, 0.5737308556377142, 0.581797964167405, 0.571846069804095, 0.5784225884964849, 0.5853545232776625, 0.5903261165231025, 0.6384873349511989, 0.5491765738211666, 0.5509856550766746, 0.5557920665938971, 0.5680502879266989, 0.5697396839709277, 0.5694198598226996, 0.579506793221516, 0.5522626562465716, 0.5607464360634757, 0.5536536384496809, 0.5675756901129656, 0.5491483704493179, 0.639039886384287, 0.5369698998599871, 0.54773737213853, 0.5436203391275308, 0.571023192930547, 0.5576734303478766, 0.5549038182414296, 0.5568905361886725, 0.556616231646554, 0.560899655125925, 0.5469239001862696, 0.5492577242905505, 0.5688455106184073, 0.541621004626477, 0.5313605985204786, 0.5417218103886193, 0.5342515349659361, 0.5485228733737043, 0.5388605886555369, 0.55085077027412, 0.5259821913348123, 0.5431579774896168, 0.5581231601748179, 0.5440204057405968, 0.5332387756636796, 0.5411246043626766, 0.5724225341934664, 0.52441708826639, 0.5406933172570968, 0.5306719694121299, 0.52561320623847, 0.5842306787853762, 0.5165403128958671, 0.5220729639166722, 0.5238747578771177, 0.5323582401454652, 0.5478305664078774, 0.5223556154145859, 0.5152725400032309, 0.6102350795635184, 0.5062701505809107, 0.5153377938324817, 0.5198836512736493, 0.5085308773186697, 0.5483040911345759, 0.5106274533732895, 0.5329653709211447, 0.5176580433010106, 0.5126259487643584, 0.5101599874349991, 0.5253688923599235, 0.5234084113059191, 0.5197029627427306, 0.5196458085337325, 0.5129746949645575, 0.5163904282013304, 0.5836805966052314, 0.49100217911434935, 0.5047199167692621, 0.5232493074545139, 0.5066962352317077, 0.5191209458314789, 0.5144905493392337, 0.565236802699216, 0.5070566466508329, 0.5059723342780502, 0.509642470581404, 0.5176399055872626, 0.5166980993083177, 0.516441609672312, 0.49356870263374164, 0.5119248838487067, 0.5097350823662251, 0.4997804820944425, 0.5005345647313354, 0.5119279954281548, 0.495999287690997, 0.5119348120567335, 0.512737948197418, 0.5059550790046262, 0.50778521192223, 0.5211599326106604, 0.48623007586791656, 0.4976083691209656, 0.5022243343725953, 0.5065765081819007, 0.5090553808673386, 0.49617105193512434, 0.5093326085799113, 0.49612205766302464, 0.4941925390520736, 0.500553666087412, 0.495020629162132, 0.5121219360584285, 0.49397951944289353, 0.4932868340316486, 0.5058108738732691, 0.5051551909441292, 0.4924514830044648, 0.5033737442056745, 0.5037283252530538, 0.4925893335280022, 0.49192828245130416, 0.5043845068201406, 0.4822755110141767, 0.49963804442049836, 0.4989167192825821, 0.5024730948322327, 0.4912503761778648, 0.48327444858247237, 0.5012010979774462, 0.49287123105089276, 0.5002275848076748, 0.4843522906642454, 0.4911139480964587, 0.4889027053517829, 0.5008355795455602, 0.48467121491117554, 0.49062439660299084, 0.5044290377282716, 0.4795448841766557, 0.49607927685304715, 0.5458251052409987, 0.4659162799788552, 0.48935049531538466, 0.4889965769034875, 0.4823838754115251, 0.48853388710097917, 0.48306925430368375, 0.48327959940023935, 0.492176877082547, 0.48879927874832024, 0.48754651025700485]","[782.4527164381377, 21.938845887476084, 9.628168164467326, 12.658497391914835, 5.414197775782371, 8.274796675662605, 9.009487268876056, 2.071321438769905, 7.979597422541405, 7.072418237219051, 3.5398467803487974, 28.25412586757115, 5.197066594143303, 3.21241088302768, 5.010484267254265, 13.38122339637912, 10.503114612735047, 12.583227177055514, 7.858893365276103, 6.319268640206785, 4.535026521098857, 10.10535867846742, 3.7115106120401498, 4.401232763212555, 7.215618459545836, 4.6062964517243055, 13.671732542466144, 7.4742832719063275, 6.2235050055445456, 12.86041174129564, 5.926912448844131, 2.7944760079286537, 10.880296999094437, 12.787205267925652, 1.699570361448794, 2.2818822860717773, 10.983540233300657, 8.148136834709012, 5.249817035636124, 8.098259706886447, 3.3032215955306072, 4.879035015495456, 3.283237087483309, 1.3556822891138038, 5.1551269755071525, 6.004223254262184, 2.1733000436607672, 7.04325253136304, 9.41202772880087, 2.759122904466123, 2.2633906517710005, 3.345272407239797, 7.293641713200783, 6.701163311393893, 9.179362725238411, 3.0952251152116426, 3.1668955355274435, 10.805992807660784, 7.886234283447266, 13.573116672282316, 8.813427501795243, 15.584069008729896, 13.371655532291957, 1.9910869659209738, 4.010608514960931, 9.780952132478053, 2.2570734145689983, 5.407123341852305, 5.3320547707226815, 3.418771128265225, 3.29178558077131, 7.749162338217911, 3.151714234935994, 2.679147700874173, 3.2859625743359935, 2.7490331664377328, 8.228726649770932, 1.4069219900637258, 3.254545294508642, 6.298600065464876, 2.766508163238058, 5.041250929540517, 3.295078754425049, 1.8324975176733367, 2.6951806253316453, 3.314979862193672, 4.266542410363956, 5.73682933437581, 2.2429658223171622, 7.22701062474932, 4.192394453652051, 2.8447542068909626, 7.737236509517747, 1.6325989365577698, 2.2363638318314845, 1.3236432866174348, 5.565941075889432, 3.624463820944027, 20.118725114939163, 5.023122067354163, 4.464072534016201, 3.8627382078949286, 24.2540333806252, 1.7994898594155604, 7.931820090936155, 6.887635985199286, 2.0694059887710883, 4.027200664792742, 13.946328202072454, 2.6544844860933265, 0.8480659869252419, 3.574610770965109, 3.4359451581020743, 2.0916366236550465, 3.2375952127028484, 5.759091708124901, 1.9704455818448747, 5.3123803771272, 7.3686487382772015, 2.400276493053047, 3.5257665332482784, 8.145428891084633, 1.8569705522790247, 2.1347127118889166, 1.7246610303314365, 2.6354725458184065, 10.739967657595265, 10.170948612446688, 2.2659307377679005, 2.690977938321172, 8.674411870995346, 5.6148020977876625, 1.72208294454886, 2.391900198800223, 1.9554368111552025, 6.40717432450275, 2.5474646383402297, 3.012628280386633, 2.298584610831981, 2.132111363264979, 2.2728877432492314, 2.5484587197401085, 8.789366527479523, 2.3389726074374453, 8.671543067815353, 2.0392125930104936, 1.7955371104941076, 2.2028057855002734, 6.057376404197848, 1.9432753993540395, 3.2669583705006815, 4.498895190200027, 2.2362113303067734, 10.896529256081095, 2.7832791124071394, 2.4992813626114203, 5.974364640761395, 1.4079291260972315, 5.412002831089254, 2.7557963960024776, 5.016248342942219, 6.687540375456518, 5.974974569009275, 5.108299260236779, 5.038933033845862, 19.338126046316965, 0.9847302309104374, 3.4622775778478507, 5.261775702846293, 1.2466041591702675, 1.9800039979876305, 3.081652427206234, 2.9964682982892406, 4.324839210023685, 2.553331041822628, 3.1039776437136593, 1.3609200180793295, 1.3419907020062816, 1.0726206655405006, 3.3413594401612574, 2.9200801046527163, 8.707824979509626, 1.8714274082865034, 4.181070943267978, 5.078668380270199, 4.069153960870237, 1.799933029680836, 16.465704596772486, 3.898685876204043, 5.563990398329132, 2.2940030073632998, 9.538180360988695, 31.563425414416255, 2.06042159333521, 2.2196847772111696, 1.121704245100216, 2.049582948490065, 8.887241558152802, 4.733314592011121, 2.769213749437916, 3.5039741482053484, 2.4995009558541432, 2.2091081957427825, 0.8214134348898517, 9.012642797158689, 3.0590003655881297, 2.095054025552711, 3.532489161102139, 4.280331562976448, 5.7548540417028935, 6.000919016040101, 4.92658485685076, 1.3220106667401839, 1.3665309268601087, 1.662285724464728, 6.638957665891064, 3.525362554861575, 4.70236899414841, 4.0561027356556485, 6.860330820083618, 1.4497109821864538, 10.41566868217624, 3.0093929937907626, 1.4086644016966527, 1.7656040240307243, 2.2696554466169707, 0.8992609302608334, 4.014644394115526, 2.719601083774956, 1.3430024507094402, 2.6257068867586097, 3.473386528540631, 1.763455112369693, 3.794322974827825, 1.9670791480006005, 6.6270575085464785, 3.736363415815392, 2.2019944385606416, 4.974204603506594, 2.8356456829577077, 2.180609625213, 2.299123223947019, 4.576868641133211, 5.078999412303069, 1.7460388869655377, 3.24262641400707, 2.6835045036004512, 2.736108269010271, 1.7366409496385224, 7.588900444458942, 1.7146505239058514, 2.2008936940407264, 1.0983125737735204, 2.829012987565021, 3.3836177319896463, 0.8486098501147056, 1.9387682700643734, 1.6937082859934594, 3.291013228649996, 7.645104247696546, 1.1170925929838298, 3.730971083349111, 2.631798289260086, 2.573232568040186, 1.6058050369729802, 2.817129891745898, 2.6065067417767582, 3.5710796385395285, 0.8686926285831296, 2.68019683507024, 2.285877464985361, 1.410699800569184, 2.891635070041734, 1.617900939620271, 4.134003802221649, 0.7056272510363131, 2.34148546992516, 1.1867223917221537, 1.7089894924845015, 5.46294532016832, 6.00316215048031, 1.1847092034865399, 1.077528726081459, 1.721432853718193, 4.615534612110683, 3.6839457628678303, 6.674691166196551, 2.5321335889855208, 3.5303627520191427, 1.084297101716606, 3.695889957097112, 1.902503724000892, 4.257404410109228, 1.2466519900730677, 2.5604289088930403, 2.457152692639098, 2.0854650091151803, 1.9471641876259629, 3.305743864604405, 7.016029742299294]"
