Strategy,Popsize,MSE Overall Avg,MSE Overall Std,RMSE Overall Avg,RMSE Overall Std,MAE Overall Avg,MAE Overall Std,MAPE Overall Avg,MAPE Overall Std,Elapsed Time Avg,Elapsed Time Std
rand2bin,35,2.7062293367751997,10.093017761542656,0.4005238223241313,0.7975566242214914,0.4005238223241313,0.7975566242214914,0.005679357273171071,0.012532435994033564,351.2152482044697,17.053246596493352
rand2exp,35,3.748761507989841,13.116039603830023,0.5387279161357016,0.8968955185613503,0.5387279161357016,0.8968955185613503,0.008233602032145538,0.01804884058296358,351.88740494537353,15.680420835322893
best2bin,35,0.10772224705444607,2.416150485019618,0.00873695027619718,0.17588260416999577,0.00873695027619718,0.17588260416999577,0.00010868901099132902,0.002196029571120528,350.27455149006846,22.0694184805973
best2exp,35,0.02719498911933342,0.8483433794052431,0.0033511908818955466,0.08809826396078224,0.0033511908818955466,0.08809826396078224,4.187796191270496e-05,0.0011242120341582599,362.7568042111397,21.753896493706645
randtobest1bin,35,1.890655189728401,59.1631578985014,0.03194198650181841,0.9349811754880908,0.03194198650181841,0.9349811754880908,0.0005747611697527036,0.017205446173515757,374.38728102374074,17.64148936119499
randtobest1exp,35,0.016791180146405463,0.5246933203846683,0.0025752674591376984,0.06927960684502706,0.0025752674591376984,0.06927960684502706,3.251162569592837e-05,0.000880462329538185,374.16753968906403,17.376872554273415
currenttobest1bin,35,1.9476862686687744,54.639046994282076,0.04267923445317083,0.9338409443361867,0.04267923445317083,0.9338409443361867,0.000713519556173118,0.017262465299333472,370.66659061837197,16.1456694560231
currenttobest1exp,35,0.18500422593414845,2.8798438238316333,0.018813163614289474,0.23082224892949127,0.018813163614289474,0.23082224892949127,0.00023910627972935507,0.002954640952571007,367.80000450921057,21.1729537060864
best1bin,42,0.9062635329153259,6.142387405376978,0.11821746217148679,0.5015906364929514,0.11821746217148679,0.5015906364929514,0.0018759749615983514,0.012959959713489382,424.58142969465257,103.52769341115487
best1exp,42,0.9966246231432291,6.7591350472148735,0.1127043790762026,0.5246533374281568,0.1127043790762026,0.5246533374281568,0.0013686425740335848,0.006317490371743971,427.6380174956322,153.52547842311859
rand1exp,42,1.0015653858445006,5.493307034606846,0.14722510908712821,0.5185489592502055,0.14722510908712821,0.5185489592502055,0.0020993028767505154,0.008968201852362865,435.2020693039894,129.99271356760568
rand1exp,42,1.0015653858445006,5.493307034606846,0.14722510908712821,0.5185489592502055,0.14722510908712821,0.5185489592502055,0.0020993028767505154,0.008968201852362865,434.0626772377491,116.86943490917291
rand2bin,42,2.3906705233761314,8.759209630549273,0.38678826932137106,0.741659955621307,0.38678826932137106,0.741659955621307,0.00539876157513554,0.010395954847756567,430.00043670988083,151.68387387050942
rand2exp,42,3.982756301949979,13.891019875782998,0.5519198797428622,0.9332590222516846,0.5519198797428622,0.9332590222516846,0.008045406806058794,0.014155439889386915,437.4433319044113,63.51291277368157
best2bin,42,0.023356903632710493,0.6331189976622018,0.004344180980504834,0.08171435486755668,0.004344180980504834,0.08171435486755668,5.247702411304794e-05,0.0010199097690955612,442.0396422715187,87.51007260798475
best2exp,42,0.0038469373762052453,0.10455567215224312,0.0016596003321861883,0.03329046324210436,0.0016596003321861883,0.03329046324210436,2.113058788798354e-05,0.00042371314672352275,447.11704388976096,55.09806748805161
randtobest1bin,42,2.6989688090917645,60.23069601300603,0.051024817301624635,1.097402533979791,0.051024817301624635,1.097402533979791,0.001066086324072234,0.023205431113813058,447.4663042781353,59.57072168731728
randtobest1exp,42,0.08435465024373623,1.9116886001747555,0.007014443816782304,0.15543201881962881,0.007014443816782304,0.15543201881962881,8.878109688084727e-05,0.0019716799299452016,441.23713393568994,57.2211105718886
currenttobest1bin,42,0.137925938272951,3.639503407144133,0.01217011845857099,0.19933820088243231,0.01217011845857099,0.19933820088243231,0.00016080268314012087,0.002743794131522803,434.0323519287109,68.05473174208599
currenttobest1exp,42,0.18862440434326527,2.946587583079719,0.020573162270698463,0.2300668674931102,0.020573162270698463,0.2300668674931102,0.0002637266781532237,0.0029336632286756327,432.95580945420267,77.24282851324283
best1bin,49,7.619459677795715,86.00218848917251,0.2673632646951714,1.699257678132874,0.2673632646951714,1.699257678132874,0.25113354421111017,7.658603424665969,484.8098543958664,110.88489008177106
best1exp,49,1.5188812705111376,15.181578680750109,0.11398772295656734,0.6801168250111678,0.11398772295656734,0.6801168250111678,0.007009944967487825,0.16339010656226013,484.5527525231838,123.66696587814415
rand1exp,49,1.0887345741962393,6.769009792655216,0.15787261434971872,0.537534746860909,0.15787261434971872,0.537534746860909,0.002108263761652439,0.007218911026062263,490.9059068582058,204.81970936325158
rand1exp,49,1.0887345741962393,6.769009792655216,0.15787261434971872,0.537534746860909,0.15787261434971872,0.537534746860909,0.002108263761652439,0.007218911026062263,490.027883487463,170.42371792496135
rand2bin,49,2.8287407969670064,12.565096012794168,0.4060298838895374,0.8124301384033263,0.4060298838895374,0.8124301384033263,0.005789722308508356,0.012172299143991318,495.3948072538376,169.12270084189853
rand2exp,49,3.492706317191919,10.495803443110468,0.5468980697758395,0.8561231836734225,0.5468980697758395,0.8561231836734225,0.008039429230074347,0.013527546057739039,497.4701719751358,143.69584021462373
best2bin,49,3.305935951587181,73.71148864079996,0.05556496746382082,1.16767147498732,0.05556496746382082,1.16767147498732,0.1100801957190887,3.4600304690671218,497.3350732886791,120.48889379518945
best2exp,49,2.0390686782283045,45.88780391897566,0.04404849178806195,0.9420302539726503,0.04404849178806195,0.9420302539726503,0.0010473577024966438,0.02287229450397562,503.796220959425,127.0866777458693
randtobest1bin,49,3.535246056606421,78.33247148371831,0.06164480269263945,1.2636607449845285,0.06164480269263945,1.2636607449845285,0.0011591775006311918,0.024400537478201263,507.8363520216942,118.11202248451094
randtobest1exp,49,0.04000981116780574,1.2403702892525783,0.003957618175173636,0.10755413190758761,0.003957618175173636,0.10755413190758761,4.875192260785289e-05,0.0013252478842527813,503.7466389670372,136.32147933625848
currenttobest1bin,49,1.8109469888560565,48.01834295472953,0.046261730585674135,0.8932537877094012,0.046261730585674135,0.8932537877094012,0.0009859318765471205,0.01913565099486455,495.71229961037636,187.71822964142996
currenttobest1exp,49,2.2203944695057434,63.55656294121817,0.051082995582688744,0.9590959085416945,0.051082995582688744,0.9590959085416945,0.0007868675171112137,0.016572785631943723,490.1376517145634,208.47903302243287
best1bin,56,2.2488166673203964,45.09105925994743,0.10540248260514613,0.8883210087670721,0.10540248260514613,0.8883210087670721,0.0015331936412437846,0.017445211660995427,546.2742498173714,431.2864225840491
best1exp,56,3.6685230676334633,65.34510469826506,0.1232934637303193,1.18399185705448,0.1232934637303193,1.18399185705448,0.006825959591448324,0.16801187026705794,549.8989242620468,374.2888845816239
rand1exp,56,0.8343973437944556,5.282134715785541,0.1306472996642002,0.4738128408596766,0.1306472996642002,0.4738128408596766,0.0018340697291775272,0.008597245828246294,554.6793082771301,368.9669001573183
rand1exp,56,0.8343973437944556,5.282134715785541,0.1306472996642002,0.4738128408596766,0.1306472996642002,0.4738128408596766,0.0018340697291775272,0.008597245828246294,550.9842989661694,356.5041247972131
rand2bin,56,2.3626073669231986,9.410894159989446,0.3799226323255684,0.7409945962990911,0.3799226323255684,0.7409945962990911,0.005472846374324324,0.011350370780892882,556.9862345204353,380.1500238459707
rand2exp,56,3.377177522093729,12.642924688892306,0.5029070662743921,0.8600551413728343,0.5029070662743921,0.8600551413728343,0.007316550439092461,0.0137356519291742,553.3187633097172,383.7629614090719
best2bin,56,1.4185699086274237,44.14358946206438,0.028419668259056157,0.7992305121632395,0.028419668259056157,0.7992305121632395,0.019421526379854646,0.6125411470607544,563.8211857767105,419.6564446650952
best2exp,56,1.3447780602330015,41.33418539566619,0.019797338083316574,0.5154621830018182,0.019797338083316574,0.5154621830018182,0.002520306566601941,0.07817513801935984,552.8517010283471,435.3589944468772
randtobest1bin,56,0.0023273053044272638,0.07353487623762338,0.0008928788547444309,0.025819512072296737,0.0008928788547444309,0.025819512072296737,1.1229214466841888e-05,0.0003238793728622774,561.7074324231148,386.4241014527784
randtobest1exp,56,0.03265214046721778,1.0320255990989007,0.003120102566662224,0.096532736537513,0.003120102566662224,0.096532736537513,4.000602236148235e-05,0.0012381383940566395,554.10492952919,330.70957658739997
currenttobest1bin,56,0.05737594309792702,0.8747953583198468,0.010339957810706573,0.12819246888875582,0.010339957810706573,0.12819246888875582,0.00013832335602107136,0.0017008353727217566,556.5000823800564,323.1029057024725
currenttobest1exp,56,0.11573096376296302,2.0852308774365307,0.013830506135662774,0.1802845013040735,0.013830506135662774,0.1802845013040735,0.00017739725103559938,0.002360355189178003,557.2661135554314,340.3403962367151
best1bin,70,3.714859665119788,70.11678333608656,0.12015817000448838,1.2490980448577833,0.12015817000448838,1.2490980448577833,0.004502707885021609,0.07418477797979575,745.3516133215427,400.6781353935843
best1exp,70,0.7096484602133092,8.727481174658367,0.058683920688498835,0.4770365236993798,0.058683920688498835,0.4770365236993798,0.0009891245878980738,0.012133363760218986,742.6892303709984,401.80915313415346
rand1exp,70,0.7648916308629721,5.007548735928604,0.12329467829618608,0.45690194985837257,0.12329467829618608,0.45690194985837257,0.0017242987794574148,0.00868151035724233,725.5785821228027,317.8775176771231
rand1exp,70,0.7648916308629721,5.007548735928604,0.12329467829618608,0.45690194985837257,0.12329467829618608,0.45690194985837257,0.0017242987794574148,0.00868151035724233,731.1368814494609,265.4827606220811
rand2bin,70,2.4184726960625476,8.294612058258224,0.3948068731990078,0.7418212824976128,0.3948068731990078,0.7418212824976128,0.005574459910364301,0.012294007133519243,754.1312844622136,184.77879498010046
rand2exp,70,3.1607007406751757,11.684239526401102,0.5018593989991219,0.8270280566258031,0.5018593989991219,0.8270280566258031,0.007346304592385901,0.013498622811087118,747.3270392348767,257.55540353967586
best2bin,70,0.5405747060380166,16.803848899218263,0.013176648951855918,0.3504739072615172,0.013176648951855918,0.3504739072615172,0.0022839241918029144,0.07134100450980271,736.8365759925842,358.01665770236843
best2exp,70,0.6578856869468397,20.326889290741587,0.0204057119068872,0.5566226621213243,0.0204057119068872,0.5566226621213243,0.0025846269985448436,0.08052546342244075,743.9558160526752,376.418433470541
randtobest1bin,70,0.5897096237224828,18.55578632309511,0.018471996748445817,0.5550504920253693,0.018471996748445817,0.5550504920253693,0.0005235466295272904,0.01618075066479357,742.6551597616673,381.06434755582137
randtobest1exp,70,1.6994458173944562,53.678735843164425,0.027861001856463223,0.8582639084576038,0.027861001856463223,0.8582639084576038,0.0004804457738980205,0.014899399747157548,752.7058633670807,610.0193311108923
currenttobest1bin,70,1.169807846190381,32.00860019935128,0.03561272115701314,0.6931030485140821,0.03561272115701314,0.6931030485140821,0.00163307701659607,0.03666319263029475,741.2398823418617,949.6918779430302
currenttobest1exp,70,2.4124254668919836,71.3729471745336,0.046585907886317765,0.9993033397844618,0.046585907886317765,0.9993033397844618,0.0007417709039087736,0.017345045534258075,733.7187109704017,607.0568475371393
best1bin,77,3.996114999815094,52.2379118593529,0.1585232561502208,1.2014787333541859,0.1585232561502208,1.2014787333541859,3.5337656570779177,111.34615705311846,815.3252772095203,203.89833807285913
best1exp,77,2.184301633034292,27.946266343589546,0.10022587156213623,0.8898389516262708,0.10022587156213623,0.8898389516262708,0.015815512706519683,0.251613903882589,815.2701940937043,188.04773384500524
rand1exp,77,0.8854245162191732,5.673567997354311,0.12663499206263407,0.4889289475277766,0.12663499206263407,0.4889289475277766,0.001702093666101805,0.007230619006588589,819.1757157149315,180.5530739679247
rand1exp,77,0.8854245162191732,5.673567997354311,0.12663499206263407,0.4889289475277766,0.12663499206263407,0.4889289475277766,0.001702093666101805,0.007230619006588589,803.8790377907753,223.54271507720907
rand2bin,77,2.4369231741533337,9.300094656470124,0.3846175293270361,0.74966618366625,0.3846175293270361,0.74966618366625,0.005386137744506999,0.010833900152658726,834.1677048225403,314.09334302655566
rand2exp,77,3.721106121650594,13.357191472288102,0.5360854981249756,0.8946085778776891,0.5360854981249756,0.8946085778776891,0.007757129777164161,0.015444886781907497,835.4386135606766,442.4580177213847
best2bin,77,1.8042194039139738,56.59479115998548,0.03037075209475321,0.8825971654214504,0.03037075209475321,0.8825971654214504,0.0005673829259218975,0.01695494525772277,850.4929463419915,434.58472440827666
best2exp,77,0.0017857618614084351,0.05434464018301395,0.0009533525041387983,0.022614100708143615,0.0009533525041387983,0.022614100708143615,1.2051192142170374e-05,0.0002836903251705152,836.3910088841915,428.2708106606508
randtobest1bin,77,0.024556416098529803,0.7761432905182517,0.0027110690013380256,0.0837526008006694,0.0027110690013380256,0.0837526008006694,3.465568098665932e-05,0.0010696967483460327,850.4462906041146,426.0680684948589
randtobest1exp,77,0.0009441669395662937,0.02983465260816012,0.0005774593024892662,0.016447474790998888,0.0005774593024892662,0.016447474790998888,7.2409122199147235e-06,0.00020574965971020237,821.1520779216289,451.3707759027117
currenttobest1bin,77,0.09012396597055582,1.6831034198613168,0.012021752859156765,0.15937043041961435,0.012021752859156765,0.15937043041961435,0.00014581636078420416,0.001989601359309517,809.8338331222534,242.5766778991678
currenttobest1exp,77,0.05040852834097712,0.8860198582271598,0.010462187309042454,0.11840828350602373,0.010462187309042454,0.11840828350602373,0.00013387770414590726,0.0014996072244478978,798.8583881714344,203.27814307246862
best1bin,63,4.366780979603918,77.70401638133865,0.14562360886961404,1.3355069177511714,0.14562360886961404,1.3355069177511714,0.012474013802015736,0.26878041096411304,806.892358316183,387.4455567223363
best1exp,63,0.44588561934812876,3.656650588928133,0.06140089763494521,0.3680568511383428,0.06140089763494521,0.3680568511383428,0.0028161813098012455,0.06724218542973955,991.8744677689075,515.9166804060195
rand1exp,63,0.9973034419697554,7.033239207738017,0.14086701695408027,0.5204238694945221,0.14086701695408027,0.5204238694945221,0.001885497390348133,0.007750129143718841,969.38344541955,505.01752010259395
rand1exp,63,0.9973034419697554,7.033239207738017,0.14086701695408027,0.5204238694945221,0.14086701695408027,0.5204238694945221,0.001885497390348133,0.007750129143718841,835.9846189477444,659.0284110344954
rand2bin,63,2.5732557159652867,11.949926037242504,0.3845430621520857,0.7759935615636121,0.3845430621520857,0.7759935615636121,0.005396954368256715,0.01142669442432183,843.7127391927243,532.5114032440849
rand2exp,63,3.422572624769951,10.996309237787207,0.515785417377805,0.8633348834485969,0.515785417377805,0.8633348834485969,0.007713814230989468,0.015758622693239896,842.3414350538254,345.9702651813226
best2bin,63,3.936873728113429,86.91067831654684,0.06263483762525428,1.28778057555551,0.06263483762525428,1.28778057555551,0.0011818846861901483,0.024932259226468863,846.076345250845,347.887838913957
best2exp,63,2.0814941094585273,65.78731342667483,0.03011327000247252,0.9422163915181719,0.03011327000247252,0.9422163915181719,0.0005212353324431458,0.016364064276769827,857.1446108381748,223.8634520542428
randtobest1bin,63,0.013525532526001072,0.41295534423539115,0.002368025414367787,0.0625010851761823,0.002368025414367787,0.0625010851761823,2.977906786551233e-05,0.0007860534314613778,815.3783540029526,237.94358272540114
randtobest1exp,63,0.026029777293074142,0.6130559157316339,0.003865935229036275,0.08655753277731895,0.003865935229036275,0.08655753277731895,4.8609890285367016e-05,0.0010871473666013624,753.6793466026783,334.83427803296127
currenttobest1bin,63,0.15691070230604723,3.215590877598737,0.013250106161934387,0.21092329324718564,0.013250106161934387,0.21092329324718564,0.00016683977810777977,0.0026226801042360135,747.9055021493435,549.7757353220791
currenttobest1exp,63,0.39370436435825146,7.210309685318408,0.033613701521612374,0.37862164766748513,0.033613701521612374,0.37862164766748513,0.0008891257722492475,0.018319394020631454,830.8684247989654,524.5653835200061
best1bin,84,1.7115737395027066,43.47115962678347,0.07254676514076219,0.8318948167704775,0.07254676514076219,0.8318948167704775,0.0011445073279270884,0.017042934307349062,866.8318044016361,220.2791811464463
best1exp,84,0.6468470756357013,9.684688057146978,0.05440557748481246,0.43227784105637923,0.05440557748481246,0.43227784105637923,0.0006950992376299016,0.00559347535070371,847.1852102532387,222.3184056864464
rand1exp,84,0.8384071367422439,5.92998629994552,0.12918432612173486,0.47324165264457224,0.12918432612173486,0.47324165264457224,0.001656741786079157,0.006011001787086174,848.9316303608417,223.60542954980068
rand1exp,84,0.8384071367422439,5.92998629994552,0.12918432612173486,0.47324165264457224,0.12918432612173486,0.47324165264457224,0.001656741786079157,0.006011001787086174,845.5939436092377,233.48934595989905
rand2bin,84,2.370129238295141,9.646016240414468,0.37871782218079447,0.7421348004711222,0.37871782218079447,0.7421348004711222,0.005426083623397082,0.012743753825061549,847.7242572515011,249.63485567578252
rand2exp,84,3.3035383009673844,11.800817531208077,0.5168102857236593,0.8390457901628922,0.5168102857236593,0.8390457901628922,0.007604159496050649,0.01386091787988773,847.4314093368054,260.67317442544794
best2bin,84,0.0029392683166344744,0.09286540289737627,0.001046054852162253,0.02901303969353137,0.001046054852162253,0.02901303969353137,1.3134775492243035e-05,0.0003642683598928433,842.8118451607228,255.3141229565566
best2exp,84,0.049337317974394584,1.559373974962781,0.003910373928428503,0.12010029154388348,0.003910373928428503,0.12010029154388348,6.243607109076396e-05,0.0019282338913787695,844.8059285798073,266.8534672428772
randtobest1bin,84,0.005168761763919758,0.16336425364116774,0.0012681286283738348,0.03847121008574911,0.0012681286283738348,0.03847121008574911,1.5991698644662752e-05,0.00048439836519140737,853.6038885595799,241.65490865463013
randtobest1exp,84,0.05115865071813976,1.3193928952425442,0.0052310223117476365,0.12146047610588442,0.0052310223117476365,0.12146047610588442,6.504002970658191e-05,0.0015041123977494132,854.8367369325161,303.5603065046627
currenttobest1bin,84,1.4633487985580995,43.8429184003847,0.033151986895025444,0.7537027817112989,0.033151986895025444,0.7537027817112989,0.0006378959909603376,0.01641176823209781,896.8028860223293,451.2181627195622
currenttobest1exp,84,0.23291508313346257,4.616979071387752,0.01893334379762464,0.258880551192623,0.01893334379762464,0.258880551192623,0.0002396024835469812,0.0032459791319496235,895.427183782816,443.1450178922592
best1bin,91,3.9307953068593156,71.57495945778828,0.12300248826604886,1.2419142055319068,0.12300248826604886,1.2419142055319068,0.05159618769466248,1.5740773316847443,915.1696956646442,696.9120487280346
best1exp,91,0.7474463500845503,7.292244560435446,0.06499809412995466,0.4586411147966973,0.06499809412995466,0.4586411147966973,0.000780077195048527,0.005537880165395374,905.1243229148388,811.4208042285885
rand1exp,91,0.7469968292949988,4.576849278264177,0.12093350104703983,0.44824536278346094,0.12093350104703983,0.44824536278346094,0.0016493351360239343,0.007141640263383089,921.6922490019798,830.630158711691
rand1exp,91,0.7469968292949988,4.576849278264177,0.12093350104703983,0.44824536278346094,0.12093350104703983,0.44824536278346094,0.0016493351360239343,0.007141640263383089,935.5264040355682,240.24792057771265
rand2bin,91,2.249795100002378,9.18151946260753,0.36340675387448124,0.7227388300181079,0.36340675387448124,0.7227388300181079,0.004962570099581787,0.009405483026530465,937.3356076264381,237.9956057013048
rand2exp,91,3.339168235848795,10.825903005849836,0.5145126790890685,0.8481481888531311,0.5145126790890685,0.8481481888531311,0.007449455184308207,0.01254729909934458,943.723248357296,226.74962553373274
best2bin,91,0.20390704029127793,4.864150460171983,0.014832636684751582,0.29983262327442306,0.014832636684751582,0.29983262327442306,0.005030908349032257,0.11326415000366727,942.1974698562622,211.45564467887965
best2exp,91,1.1468302198400624,34.22072221045765,0.026652156390486723,0.6801530767172617,0.026652156390486723,0.6801530767172617,0.0005621236484928223,0.01568515418312569,942.0062231175899,231.42094743012038
randtobest1bin,91,0.9494199943451938,29.295722588706123,0.02246481287688106,0.632769187743227,0.02246481287688106,0.632769187743227,0.0005386760298687544,0.016005153106114844,945.8413182368279,263.9962584910229
randtobest1exp,91,0.03376975111130065,0.8211847999513248,0.004355447770293192,0.09862599177723375,0.004355447770293192,0.09862599177723375,5.4605491263053074e-05,0.0012331523571916746,941.5146489126682,281.2702629663032
currenttobest1bin,91,0.03706654229378369,0.7427004308234378,0.007105831498781262,0.10244878609277795,0.007105831498781262,0.10244878609277795,8.527813867173351e-05,0.0012470310442615747,937.7121969184875,304.3706890959426
currenttobest1exp,91,0.06643715075835765,0.8071899493280492,0.013991811557227691,0.1361031103182582,0.013991811557227691,0.1361031103182582,0.00016405020256144155,0.0015788548853977826,933.380870008707,361.542661654194
best1bin,98,6.660771052336107,102.82471754992507,0.1500728026924228,1.6731550680097784,0.1500728026924228,1.6731550680097784,0.9252591215233322,28.760791764322185,1022.9632669332027,442.28244971985015
best1exp,98,2.5061479392029824,38.78791216803958,0.10666748711941333,0.9818580686196439,0.10666748711941333,0.9818580686196439,0.011065276208052916,0.2562728134477569,1021.4840300509929,318.60272764009756
rand1exp,98,0.9407788250701402,7.992483308450099,0.12720153777119417,0.5023033931910666,0.12720153777119417,0.5023033931910666,0.0016358342582681645,0.006456080637468863,1000.2682509756088,463.3123799225298
rand1exp,98,0.9407788250701402,7.992483308450099,0.12720153777119417,0.5023033931910666,0.12720153777119417,0.5023033931910666,0.0016358342582681645,0.006456080637468863,1022.1124817786217,457.2556707079831
rand2bin,98,2.631724602718503,9.712668863381245,0.3987025984555894,0.7823383897796873,0.3987025984555894,0.7823383897796873,0.005685164191639547,0.013093795328774362,1029.684935816765,472.3569797488834
rand2exp,98,2.995355832368086,9.196395756844707,0.48845986920456985,0.8049151150421877,0.48845986920456985,0.8049151150421877,0.007019951254546423,0.011956396865981034,1022.764008825779,347.4493941729911
best2bin,98,2.2125879429579487,69.85681127823008,0.03177292848608439,0.9681399432434343,0.03177292848608439,0.9681399432434343,0.0005493132181335727,0.016900491670096017,1025.9121099483966,288.34600004402824
best2exp,98,0.014354643925905427,0.3835088608478499,0.002789748217101415,0.06410550905867932,0.002789748217101415,0.06410550905867932,3.5493341938669925e-05,0.000813668911241278,1010.4223343005181,403.7432886330346
randtobest1bin,98,0.030629301925367777,0.7915042559570958,0.0040491877172690515,0.09397020594502335,0.0040491877172690515,0.09397020594502335,5.062745546611611e-05,0.0011723450963026718,993.0955587847233,420.6355208593796
randtobest1exp,98,0.026474696450848975,0.7659263548189772,0.003499439719714545,0.086977319262375,0.003499439719714545,0.086977319262375,4.470292571182713e-05,0.0011107139542779797,996.1901696276665,407.6859825244082
currenttobest1bin,98,0.1463453035989293,2.8756270990139137,0.012847929269139134,0.20398262337540268,0.012847929269139134,0.20398262337540268,0.0001680468460638944,0.0027494737491721355,993.0517375690937,545.2489868520116
