unique_id,g_max_mse,E_rev_mse,M_ma_mse,M_mb_mse,V_2ma_mse,V_2mb_mse,s_ma_mse,s_mb_mse,overall_mse,target,estimated
30222ea6,193.9253924208887,41.896453561285156,0.4945255168773388,2.805862516718473,23.052858162817234,51.32907321836742,1.4303070671254532,36.09941536608463,43.87923597877055,"[138.83933491 -81.20858332  32.33806636  22.82056944  26.45613428
  14.38433149 -47.90732243  44.56123816]","[124.91362514885512, -87.68133030290042, 31.634841275106833, 21.145498545263017, 21.65479507217644, 21.548762610286403, -46.71136796982301, 38.55295925895882]"
6f3ea4bd,269.5035390178537,72.43482600713264,1.8508880419935203,78.68229411737029,307.28411480881977,267.16327743358937,42.21401415581351,27.890737043340184,133.3779613282391,"[119.28164451 -91.34278613  29.38254167  32.27913193 -51.2782389
  36.06194372 -33.68375328  41.42680615]","[102.86508155808015, -99.85365130186695, 30.74301513398872, 23.408827871718717, -33.74871766660338, 52.40707380641442, -40.180984545861406, 36.14563799862028]"
bc5c7f5d,20.799486106074244,26.53567648782769,0.03953435082778663,0.14922871033511503,32.845434308727185,9.035309785778272,5.423460792677414,2.2426972983886326,12.133853480079543,"[116.09869347 -90.70014834  13.45851224  30.85943019   2.25013608
  18.00514592 -32.28807506   1.0038976 ]","[120.65933883296148, -85.54886922737114, 13.259679774108523, 31.245731509884305, -3.4809575613139074, 14.999266713750643, -34.61690755590247, 2.5014613919788764]"
f18db4ff,10.119495146889196,14.1194924817832,0.0022402489113766285,102.91706742418413,298.49434339483753,69.36228590902931,5.502707998179707,3.503604796257223,63.00265467500896,"[127.67024099 -96.24179821   7.27856321  38.92053863  27.54704104
  42.03432918  -3.85536173   2.11813392]","[124.48912560001736, -99.99938952483413, 7.325894482093937, 49.065343579172136, 44.82402987603041, 33.705926819505066, -1.5095765786158353, 3.989925786838681]"
