unique_id,seed,normalize_mean,normalize_std,dataset,architecture,optimizer,lr,weight_decay,epochs,batch size,best_epoch,best_val,best_train,training,validation,weights,model
defee4a4,42,"[-100.00841522216797, -13.772516250610352, -3.5250420570373535, 6.722433090209961, 16.969905853271484, 27.217388153076172, 37.46486282348633, 47.71233367919922, 57.95980453491211, 0.015065607614815235, 0.021479494869709015, 0.026796936988830566, 0.031686410307884216, 0.03640463575720787, 0.041107647120952606, 0.045905109494924545, 0.05088943988084793, 0.056142471730709076, 0.061742573976516724, 0.06780291348695755, 0.07449024170637131, 0.08204152435064316, 0.09078621864318848, 0.10126032680273056, 0.11454186588525772, 0.1329345852136612, 0.16388744115829468, 0.45809897780418396, 0.02575387991964817, 0.03590930625796318, 0.044412873685359955, 0.05230901390314102, 0.059989944100379944, 0.06767241656780243, 0.07550600171089172, 0.08362741768360138, 0.09217914193868637, 0.10131784528493881, 0.11123297363519669, 0.12217974662780762, 0.13452328741550446, 0.14881408214569092, 0.16596807539463043, 0.1876918524503708, 0.21780508756637573, 0.26846471428871155, 0.7241278290748596, 0.04040595144033432, 0.05596570298075676, 0.06909317523241043, 0.08130162209272385, 0.0931803360581398, 0.10506090521812439, 0.11718554049730301, 0.12976603209972382, 0.14301469922065735, 0.15717168152332306, 0.1725355088710785, 0.18950238823890686, 0.20863386988639832, 0.23078608512878418, 0.2573782801628113, 0.29105547070503235, 0.3377360999584198, 0.41624927520751953, 1.0774779319763184, 0.05237492546439171, 0.07242841273546219, 0.089369036257267, 0.10513002425432205, 0.12046795338392258, 0.13581261038780212, 0.1514759212732315, 0.16772954165935516, 0.18484726548194885, 0.20314036309719086, 0.22299405932426453, 0.24491991102695465, 0.2696441113948822, 0.29827240109443665, 0.33263856172561646, 0.3761600852012634, 0.4364818036556244, 0.5379139184951782, 1.3565845489501953, 0.05606456100940704, 0.07750905305147171, 0.0956282764673233, 0.11248784512281418, 0.12889611721038818, 0.14531254768371582, 0.162070631980896, 0.17946086823940277, 0.19777603447437286, 0.2173493653535843, 0.23859286308288574, 0.2620536983013153, 0.2885092496871948, 0.3191424608230591, 0.35591524839401245, 0.4024837613105774, 0.46702638268470764, 0.5755431056022644, 1.4382119178771973, 0.05202905088663101, 0.07196289300918579, 0.08879834413528442, 0.10446221381425858, 0.11970798671245575, 0.13496029376983643, 0.15052881836891174, 0.16668495535850525, 0.18370090425014496, 0.2018853724002838, 0.22162146866321564, 0.24341794848442078, 0.2679964005947113, 0.2964564859867096, 0.330620676279068, 0.37388575077056885, 0.4338494539260864, 0.5346653461456299, 1.338940978050232, 0.04446675255894661, 0.06161726266145706, 0.07606036961078644, 0.0894927904009819, 0.10256611555814743, 0.11564882099628448, 0.12900076806545258, 0.14285153150558472, 0.15743905305862427, 0.173030823469162, 0.18995225429534912, 0.20863790810108185, 0.22971032559871674, 0.25410962104797363, 0.28339922428131104, 0.32049131393432617, 0.3718997836112976, 0.458334356546402, 1.1561092138290405, 0.03696122765541077, 0.051382698118686676, 0.06351249665021896, 0.07476947456598282, 0.08570799231529236, 0.09664590656757355, 0.1078110784292221, 0.1194004938006401, 0.13160838186740875, 0.14464926719665527, 0.15879596769809723, 0.17441794276237488, 0.19203898310661316, 0.21244430541992188, 0.2369294911623001, 0.26794540882110596, 0.31092560291290283, 0.38319626450538635, 0.9735307693481445, 0.6702080965042114, 6.122106552124023, 11.574002265930176, 17.025903701782227, 22.477798461914062, 27.929698944091797, 33.381591796875, 38.83349609375, 44.28539276123047, 49.7372932434082, 55.189186096191406, 60.64107894897461, 66.09297943115234, 71.54487609863281, 76.99678039550781, 82.44866180419922, 87.90057373046875, 93.35247039794922, 98.80439758300781, 104.25627136230469, 0.833484947681427, 18.575349807739258, 36.31721115112305, 54.05908203125, 71.80093383789062, 89.54277038574219, 107.2846450805664, 125.02653503417969, 142.76837158203125, 160.51025390625, 178.25209045410156, 195.9939727783203, 213.73582458496094, 231.4776611328125, 249.21958923339844, 266.96142578125, 284.7032470703125, 302.4451599121094, 320.1869812011719, 337.9288330078125, 0.9967621564865112, 60.19123840332031, 119.38572692871094, 178.5801544189453, 237.77467346191406, 296.9690856933594, 356.16351318359375, 415.3580322265625, 474.5525817871094, 533.7470092773438, 592.94140625, 652.1358032226562, 711.3304443359375, 770.5247802734375, 829.71923828125, 888.9138793945312, 948.1080322265625, 1007.302734375, 1066.4974365234375, 1125.69189453125, 1.1600393056869507, 156.28697204589844, 311.4139709472656, 466.5409240722656, 621.6678466796875, 776.7947387695312, 931.9218139648438, 1087.048828125, 1242.175537109375, 1397.3026123046875, 1552.4296875, 1707.556640625, 1862.6837158203125, 2017.810302734375, 2172.9375, 2328.064208984375, 2483.191162109375, 2638.31787109375, 2793.4453125, 2948.5712890625, 1.3233164548873901, 306.0986022949219, 610.8738403320312, 915.64892578125, 1220.4241943359375, 1525.199462890625, 1829.9752197265625, 2134.75048828125, 2439.525634765625, 2744.300537109375, 3049.075927734375, 3353.8505859375, 3658.626708984375, 3963.402587890625, 4268.17626953125, 4572.95263671875, 4877.72705078125, 5182.50244140625, 5487.2783203125, 5792.0537109375, 1.4865936040878296, 484.62640380859375, 967.7662963867188, 1450.906005859375, 1934.045654296875, 2417.18603515625, 2900.325439453125, 3383.4658203125, 3866.60546875, 4349.74462890625, 4832.88427734375, 5316.02490234375, 5799.16357421875, 6282.3037109375, 6765.4453125, 7248.583984375, 7731.7236328125, 8214.86328125, 8698.0029296875, 9181.142578125, 1.649870753288269, 654.7114868164062, 1307.773193359375, 1960.8348388671875, 2613.89599609375, 3266.957275390625, 3920.01904296875, 4573.08154296875, 5226.142578125, 5879.20458984375, 6532.26611328125, 7185.32763671875, 7838.39013671875, 8491.451171875, 9144.5126953125, 9797.5751953125, 10450.63671875, 11103.6962890625, 11756.759765625, 12409.8212890625, 1.8131481409072876, 791.80712890625, 1581.8011474609375, 2371.794677734375, 3161.788330078125, 3951.782958984375, 4741.77685546875, 5531.77099609375, 6321.763671875, 7111.75927734375, 7901.75390625, 8691.7451171875, 9481.7412109375, 10271.7333984375, 11061.724609375, 11851.7216796875, 12641.71484375, 13431.7080078125, 14221.701171875, 15011.6962890625]","[23.377843856811523, 17.975482940673828, 18.093658447265625, 18.317615509033203, 18.64354133605957, 19.06620979309082, 19.579355239868164, 20.176076889038086, 20.849197387695312, 0.023562254384160042, 0.031290579587221146, 0.03766624629497528, 0.04351925104856491, 0.04916893690824509, 0.05478762090206146, 0.06049685925245285, 0.06639928370714188, 0.0726035013794899, 0.0792398527264595, 0.0864555612206459, 0.09443625062704086, 0.1034444123506546, 0.11389957368373871, 0.12649774551391602, 0.1424940824508667, 0.16475909948349, 0.20235088467597961, 0.471185564994812, 0.030517999082803726, 0.040074534714221954, 0.04785529896616936, 0.054921459406614304, 0.06168695539236069, 0.06838241219520569, 0.07517323642969131, 0.0821927860379219, 0.08956724405288696, 0.0974394828081131, 0.10598696768283844, 0.11544027179479599, 0.12612228095531464, 0.13852760195732117, 0.15347328782081604, 0.1724819839000702, 0.19896061718463898, 0.2437429279088974, 0.5573156476020813, 0.043088819831609726, 0.0562344528734684, 0.06682929396629333, 0.07640480250120163, 0.08554837852716446, 0.09458272904157639, 0.10372753441333771, 0.11316453665494919, 0.12307203561067581, 0.1336463987827301, 0.1451244354248047, 0.1578173190355301, 0.17216448485851288, 0.18883182108402252, 0.20892244577407837, 0.2344914674758911, 0.2701365649700165, 0.3304741084575653, 0.7381870150566101, 0.05399935692548752, 0.07032500207424164, 0.08344732969999313, 0.09528997540473938, 0.10658819228410721, 0.11774220317602158, 0.12902560830116272, 0.14066608250141144, 0.15288503468036652, 0.16592495143413544, 0.18007928133010864, 0.19573330879211426, 0.21342997252941132, 0.2339927703142166, 0.25878509879112244, 0.29034677147865295, 0.3343586027622223, 0.40887197852134705, 0.8971096873283386, 0.05925045162439346, 0.07727537304162979, 0.0917944684624672, 0.10491678863763809, 0.11744923144578934, 0.12983153760433197, 0.14236515760421753, 0.15530137717723846, 0.16888515651226044, 0.1833849400281906, 0.19912630319595337, 0.21653702855110168, 0.23621979355812073, 0.2590892016887665, 0.2866595685482025, 0.32175156474113464, 0.3706732988357544, 0.45346206426620483, 0.9892184734344482, 0.059813812375068665, 0.07834380120038986, 0.09335785359144211, 0.10697896778583527, 0.12002101540565491, 0.1329324096441269, 0.14602132141590118, 0.15954408049583435, 0.17375318706035614, 0.18892744183540344, 0.20540471374988556, 0.22362974286079407, 0.24423064291477203, 0.2681601643562317, 0.2969968616962433, 0.33368054032325745, 0.38478535413742065, 0.47118833661079407, 1.0314618349075317, 0.057492099702358246, 0.0756274089217186, 0.09042882174253464, 0.10391046106815338, 0.11685258150100708, 0.12968485057353973, 0.1427115797996521, 0.15618665516376495, 0.17035451531410217, 0.1854877769947052, 0.20192350447177887, 0.22010394930839539, 0.24064931273460388, 0.2645077407360077, 0.2932461202144623, 0.32978466153144836, 0.3806527256965637, 0.46658551692962646, 1.031800389289856, 0.054215699434280396, 0.07154613733291626, 0.08575210720300674, 0.09873993694782257, 0.11124227941036224, 0.12366079539060593, 0.1362770050764084, 0.14932936429977417, 0.16305646300315857, 0.17772792279720306, 0.19366760551929474, 0.21129760146141052, 0.23121502995491028, 0.25433701276779175, 0.2821860611438751, 0.3175731599330902, 0.36681967973709106, 0.4499652683734894, 1.0076195001602173, 5.238358020782471, 13.614049911499023, 24.816436767578125, 36.31776428222656, 47.90319061279297, 59.52362823486328, 71.16193389892578, 82.81056213378906, 94.46570587158203, 106.12521362304688, 117.78779602050781, 129.45260620117188, 141.11911010742188, 152.7869110107422, 164.4557342529297, 176.1253662109375, 187.79568481445312, 199.46653747558594, 211.13784790039062, 222.80955505371094, 6.596851825714111, 34.90859603881836, 68.01708984375, 101.32453155517578, 134.68341064453125, 168.06309509277344, 201.45323181152344, 234.84938049316406, 268.2492980957031, 301.6517028808594, 335.055908203125, 368.46136474609375, 401.8677673339844, 435.2749328613281, 468.68267822265625, 502.09088134765625, 535.49951171875, 568.9083862304688, 602.3175659179688, 635.7269287109375, 7.981977939605713, 89.32158660888672, 177.46337890625, 265.72247314453125, 354.0111083984375, 442.3116455078125, 530.6181030273438, 618.927978515625, 707.239990234375, 795.5534057617188, 883.8677978515625, 972.1829223632812, 1060.49853515625, 1148.814697265625, 1237.131103515625, 1325.44775390625, 1413.7646484375, 1502.0816650390625, 1590.39892578125, 1678.7161865234375, 9.38194751739502, 165.4395294189453, 330.0148010253906, 494.6783142089844, 659.3639526367188, 824.0584106445312, 988.7573852539062, 1153.4588623046875, 1318.161865234375, 1482.865966796875, 1647.57080078125, 1812.2762451171875, 1976.98193359375, 2141.68798828125, 2306.39453125, 2471.10107421875, 2635.8076171875, 2800.514404296875, 2965.221435546875, 3129.928466796875, 10.790985107421875, 217.73965454101562, 434.764404296875, 651.8780517578125, 869.0140380859375, 1086.158935546875, 1303.3082275390625, 1520.4600830078125, 1737.613525390625, 1954.76806640625, 2171.92333984375, 2389.0791015625, 2606.2353515625, 2823.391845703125, 3040.548828125, 3257.705810546875, 3474.86279296875, 3692.02001953125, 3909.177490234375, 4126.3349609375, 12.205950736999512, 224.4063720703125, 448.230224609375, 672.1646118164062, 896.126708984375, 1120.0999755859375, 1344.07861328125, 1568.060546875, 1792.04443359375, 2016.029541015625, 2240.015625, 2464.00244140625, 2687.98974609375, 2911.9775390625, 3135.96533203125, 3359.95361328125, 3583.942138671875, 3807.9306640625, 4031.91943359375, 4255.908203125, 13.62499713897705, 201.76708984375, 403.1142272949219, 604.61474609375, 806.1536865234375, 1007.7079467773438, 1209.2698974609375, 1410.836181640625, 1612.4052734375, 1813.9761962890625, 2015.54833984375, 2217.12158203125, 2418.6953125, 2620.26953125, 2821.844482421875, 3023.41943359375, 3224.994873046875, 3426.570556640625, 3628.146240234375, 3829.72216796875, 15.04697036743164, 184.50633239746094, 368.73828125, 553.1748657226562, 737.66259765625, 922.1707763671875, 1106.689208984375, 1291.21337890625, 1475.7413330078125, 1660.2716064453125, 1844.8037109375, 2029.3369140625, 2213.87109375, 2398.406005859375, 2582.94140625, 2767.477294921875, 2952.013671875, 3136.55029296875, 3321.087158203125, 3505.624267578125]","(2000000, 321)","[Sequential(
  (0): Linear(in_features=321, out_features=512, bias=True)
  (1): BatchNorm1d(512, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (2): SiLU()
  (3): Linear(in_features=512, out_features=7, bias=True)
)]",Adam,0.001,0.0001,50,1024,50,8.204035291866381,10.413472193325388,"[321.15060487903395, 35.20441357226208, 28.12614826601127, 24.914923964903274, 23.01351425051689, 21.467659363458896, 20.11834542093606, 19.006130621351044, 17.995042774183997, 17.000280775900546, 16.338157458038165, 15.575625555782482, 14.988242458680581, 14.722567691371358, 14.24535017434893, 13.998921207826713, 13.68712031173295, 13.422871504878175, 13.298016817405307, 13.133652991775808, 12.98409408433684, 12.694046949004305, 12.571064319590043, 12.446524865154561, 12.233325723430205, 12.098314661404181, 12.009833785480467, 12.009548841365453, 11.789468130674855, 11.656903356827538, 11.697958744805435, 11.437253690485296, 11.51138037289011, 11.436446094307406, 11.398139388396823, 11.31552292406559, 11.147203457766565, 11.12740644812584, 11.05509703991742, 11.046877638533198, 10.997861928980926, 10.798266716558357, 10.751683858191145, 10.75376577264276, 10.63994563679243, 10.823679860552836, 10.605959639467041, 10.662067108370106, 10.493163389892414, 10.413472193325388]","[41.29757569760692, 29.329061060535665, 25.960995460043147, 24.15460530105902, 21.073693372765366, 20.038270463748855, 18.986858426308146, 18.211703105848663, 17.399262467209173, 17.107354981558665, 16.589509000583572, 14.52202964315609, 13.386031909864776, 12.740585852642448, 13.263583572543396, 12.293548798074527, 11.786499568394252, 12.287405014038086, 11.53510132614447, 11.478308084059735, 10.941424642290388, 12.158135764452876, 10.303985225911044, 10.801064063091667, 10.557934284210205, 10.403756093005745, 11.297548741710429, 10.111430781228202, 9.676157639951121, 10.912076521892937, 12.396227641981476, 9.877789847704829, 9.395414041013133, 9.189795786020706, 10.23860486672849, 10.215433237503985, 8.851576493710887, 8.74355893718953, 10.077436622308225, 13.409098839273257, 12.05040368255304, 9.886993116262008, 8.720642625069132, 9.109479646293485, 9.139838218688965, 9.12357000428803, 9.665963941690872, 9.882883753095355, 8.361475560129906, 8.204035291866381]",[],models/model_defee4a4.pth
